ID,TIED,PLACE,STATE,ID_MEDALLA,ID_OLIMPIADA,ID_EVENTO
25522,True,26.0,COMPLETED,1,6,495
25523,False,81.0,COMPLETED,1,27,488
25524,False,98.0,COMPLETED,1,27,492
25525,False,82.0,COMPLETED,1,27,495
25526,False,56.0,COMPLETED,1,13,488
25527,False,68.0,COMPLETED,1,13,494
25528,False,25.0,COMPLETED,1,14,488
25529,False,3.0,COMPLETED,2,14,491
25530,False,84.0,COMPLETED,1,27,488
25531,False,120.0,COMPLETED,1,27,492
25532,False,77.0,COMPLETED,1,27,494
25533,False,44.0,COMPLETED,1,27,495
25534,False,81.0,COMPLETED,1,5,488
25535,False,72.0,COMPLETED,1,5,490
25536,False,90.0,COMPLETED,1,5,494
25537,False,78.0,COMPLETED,1,5,495
25538,False,82.0,COMPLETED,1,3,488
25539,False,11.0,COMPLETED,1,3,490
25540,False,2.0,COMPLETED,3,3,491
25541,False,102.0,COMPLETED,1,3,493
25542,False,102.0,COMPLETED,1,3,495
25543,False,85.0,COMPLETED,1,6,488
25544,True,12.0,COMPLETED,1,6,490
25545,False,11.0,COMPLETED,1,6,491
25546,True,34.0,COMPLETED,1,6,494
25547,False,4.0,COMPLETED,1,5,490
25548,False,3.0,COMPLETED,2,5,491
25549,False,88.0,COMPLETED,1,19,488
25550,True,60.0,COMPLETED,1,19,495
25551,False,4.0,COMPLETED,1,1,489
25552,False,5.0,COMPLETED,1,1,501
25553,False,91.0,COMPLETED,1,28,488
25554,False,11.0,COMPLETED,1,28,489
25555,False,88.0,COMPLETED,1,28,490
25556,False,94.0,COMPLETED,1,28,491
25557,False,103.0,COMPLETED,1,28,492
25558,False,73.0,COMPLETED,1,28,493
25559,True,78.0,COMPLETED,1,28,494
25560,False,104.0,COMPLETED,1,28,495
25561,False,100.0,COMPLETED,1,30,488
25562,False,12.0,COMPLETED,1,30,489
25563,False,86.0,COMPLETED,1,30,490
25564,False,102.0,COMPLETED,1,30,491
25565,False,93.0,COMPLETED,1,30,492
25566,False,93.0,COMPLETED,1,30,494
25567,False,94.0,COMPLETED,1,30,495
25568,False,131.0,COMPLETED,1,25,488
25569,False,18.0,COMPLETED,1,25,489
25570,True,137.0,COMPLETED,1,25,490
25571,True,142.0,COMPLETED,1,25,492
25572,True,127.0,COMPLETED,1,25,493
25573,False,146.0,COMPLETED,1,25,494
25574,False,100.0,COMPLETED,1,26,488
25575,False,17.0,COMPLETED,1,26,489
25576,False,101.0,COMPLETED,1,26,490
25577,False,98.0,COMPLETED,1,26,492
25578,False,86.0,COMPLETED,1,26,493
25579,False,107.0,COMPLETED,1,26,495
25580,False,121.0,COMPLETED,1,26,488
25581,False,127.0,COMPLETED,1,26,490
25582,False,119.0,COMPLETED,1,26,491
25583,False,121.0,COMPLETED,1,26,492
25584,False,117.0,COMPLETED,1,26,493
25585,False,120.0,COMPLETED,1,26,494
25586,False,119.0,COMPLETED,1,26,495
25587,False,134.0,COMPLETED,1,25,488
25588,False,116.0,COMPLETED,1,25,490
25589,True,147.0,COMPLETED,1,25,492
25590,True,157.0,COMPLETED,1,25,494
25591,False,143.0,COMPLETED,1,25,495
25592,False,119.0,COMPLETED,1,26,488
25593,True,116.0,COMPLETED,1,26,492
25594,False,120.0,COMPLETED,1,26,493
25595,False,121.0,COMPLETED,1,26,494
25596,False,112.0,COMPLETED,1,26,495
25597,False,60.0,COMPLETED,1,4,488
25598,False,8.0,COMPLETED,1,4,489
25599,False,60.0,COMPLETED,1,4,491
25600,False,62.0,COMPLETED,1,4,492
25601,False,67.0,COMPLETED,1,4,493
25602,False,35.0,COMPLETED,1,4,494
25603,False,63.0,COMPLETED,1,4,495
25604,True,69.0,COMPLETED,1,4,503
25605,False,77.0,COMPLETED,1,21,488
25606,False,9.0,COMPLETED,1,21,489
25607,True,64.0,COMPLETED,1,21,492
25608,False,82.0,COMPLETED,1,21,493
25609,False,69.0,COMPLETED,1,21,494
25610,False,79.0,COMPLETED,1,21,495
25611,False,110.0,COMPLETED,1,30,488
25612,False,105.0,COMPLETED,1,30,491
25613,False,,DNF,1,30,492
25614,False,,DNF,1,30,493
25615,False,70.0,COMPLETED,1,21,488
25616,True,65.0,COMPLETED,1,21,491
25617,True,68.0,COMPLETED,1,21,492
25618,False,81.0,COMPLETED,1,21,493
25619,False,65.0,COMPLETED,1,21,494
25620,False,92.0,COMPLETED,1,30,488
25621,False,100.0,COMPLETED,1,30,490
25622,False,80.0,COMPLETED,1,30,491
25623,False,98.0,COMPLETED,1,30,492
25624,False,94.0,COMPLETED,1,30,493
25625,False,79.0,COMPLETED,1,30,494
25626,False,79.0,COMPLETED,1,30,495
25627,False,23.0,COMPLETED,1,1,488
25628,False,18.0,COMPLETED,1,1,488
25629,False,103.0,COMPLETED,1,25,488
25630,False,130.0,COMPLETED,1,25,494
25631,False,100.0,COMPLETED,1,25,495
25632,False,70.0,COMPLETED,1,26,488
25633,True,17.0,COMPLETED,1,26,493
25634,False,57.0,COMPLETED,1,4,488
25635,False,48.0,COMPLETED,1,4,491
25636,False,52.0,COMPLETED,1,4,492
25637,False,52.0,COMPLETED,1,4,493
25638,False,46.0,COMPLETED,1,4,494
25639,False,70.0,COMPLETED,1,4,495
25640,False,40.0,COMPLETED,1,4,504
25641,False,20.0,COMPLETED,1,1,488
25642,False,,COMPLETED,1,1,533
25643,False,,DNS,1,1,556
25644,False,29.0,COMPLETED,1,2,49
25645,False,,DNS,1,2,393
25646,False,97.0,COMPLETED,1,26,488
25647,False,122.0,COMPLETED,1,26,490
25648,False,111.0,COMPLETED,1,26,491
25649,False,101.0,COMPLETED,1,26,492
25650,True,97.0,COMPLETED,1,26,495
25651,False,95.0,COMPLETED,1,30,488
25652,False,97.0,COMPLETED,1,30,490
25653,False,90.0,COMPLETED,1,30,491
25654,False,101.0,COMPLETED,1,30,493
25655,False,92.0,COMPLETED,1,30,494
25656,False,91.0,COMPLETED,1,30,495
25657,False,84.0,COMPLETED,1,28,488
25658,False,78.0,COMPLETED,1,28,490
25659,False,66.0,COMPLETED,1,28,491
25660,False,94.0,COMPLETED,1,28,492
25661,False,91.0,COMPLETED,1,28,493
25662,False,88.0,COMPLETED,1,28,494
25663,False,90.0,COMPLETED,1,28,495
25664,False,45.0,COMPLETED,1,30,488
25665,True,64.0,COMPLETED,1,30,490
25666,False,52.0,COMPLETED,1,30,493
25667,False,16.0,COMPLETED,1,30,494
25668,False,61.0,COMPLETED,1,30,495
25669,True,53.0,COMPLETED,1,28,492
25670,False,56.0,COMPLETED,1,28,493
25671,False,56.0,COMPLETED,1,28,495
25672,False,121.0,COMPLETED,1,25,493
25673,False,138.0,COMPLETED,1,25,495
25674,False,24.0,COMPLETED,1,1,488
25675,False,94.0,COMPLETED,1,30,488
25676,False,94.0,COMPLETED,1,30,490
25677,True,94.0,COMPLETED,1,30,492
25678,False,92.0,COMPLETED,1,30,493
25679,False,100.0,COMPLETED,1,30,494
25680,False,92.0,COMPLETED,1,30,495
25681,False,42.0,COMPLETED,1,21,488
25682,False,53.0,COMPLETED,1,21,491
25683,False,37.0,COMPLETED,1,21,492
25684,False,53.0,COMPLETED,1,21,494
25685,False,44.0,COMPLETED,1,30,488
25686,False,59.0,COMPLETED,1,30,490
25687,False,88.0,COMPLETED,1,30,491
25688,True,34.0,COMPLETED,1,30,492
25689,False,34.0,COMPLETED,1,30,495
25690,False,58.0,COMPLETED,1,4,488
25691,False,27.0,COMPLETED,1,4,491
25692,False,55.0,COMPLETED,1,4,492
25693,False,65.0,COMPLETED,1,4,493
25694,False,52.0,COMPLETED,1,4,494
25695,False,67.0,COMPLETED,1,4,495
25696,False,68.0,COMPLETED,1,4,503
25697,False,43.0,COMPLETED,1,4,504
25698,False,62.0,COMPLETED,1,4,488
25699,False,50.0,COMPLETED,1,4,491
25700,False,48.0,COMPLETED,1,4,492
25701,False,62.0,COMPLETED,1,4,493
25702,False,54.0,COMPLETED,1,4,494
25703,False,66.0,COMPLETED,1,4,495
25704,False,65.0,COMPLETED,1,4,503
25705,False,80.0,COMPLETED,1,21,488
25706,False,67.0,COMPLETED,1,21,492
25707,False,75.0,COMPLETED,1,21,493
25708,True,72.0,COMPLETED,1,21,494
25709,False,86.0,COMPLETED,1,21,495
25710,False,67.0,COMPLETED,1,4,488
25711,True,29.0,COMPLETED,1,4,491
25712,False,68.0,COMPLETED,1,4,492
25713,False,70.0,COMPLETED,1,4,493
25714,False,53.0,COMPLETED,1,4,494
25715,False,65.0,COMPLETED,1,4,495
25716,False,67.0,COMPLETED,1,4,503
25717,False,50.0,COMPLETED,1,4,488
25718,False,52.0,COMPLETED,1,4,491
25719,False,45.0,COMPLETED,1,4,492
25720,False,60.0,COMPLETED,1,4,493
25721,False,34.0,COMPLETED,1,4,494
25722,False,55.0,COMPLETED,1,4,495
25723,False,16.0,COMPLETED,1,4,504
25724,False,49.0,COMPLETED,1,21,488
25725,True,32.0,COMPLETED,1,21,491
25726,False,60.0,COMPLETED,1,21,492
25727,False,84.0,COMPLETED,1,30,488
25728,False,87.0,COMPLETED,1,30,490
25729,False,58.0,COMPLETED,1,30,491
25730,False,82.0,COMPLETED,1,30,492
25731,True,81.0,COMPLETED,1,30,493
25732,False,73.0,COMPLETED,1,30,494
25733,False,87.0,COMPLETED,1,30,495
25734,False,90.0,COMPLETED,1,28,488
25735,False,102.0,COMPLETED,1,28,490
25736,False,101.0,COMPLETED,1,28,492
25737,True,79.0,COMPLETED,1,28,493
25738,False,76.0,COMPLETED,1,28,494
25739,False,99.0,COMPLETED,1,28,495
25740,False,80.0,COMPLETED,1,28,488
25741,False,46.0,COMPLETED,1,28,490
25742,False,91.0,COMPLETED,1,28,492
25743,False,82.0,COMPLETED,1,28,493
25744,False,163.0,COMPLETED,1,25,488
25745,True,157.0,COMPLETED,1,25,490
25746,False,74.0,COMPLETED,1,21,488
25747,False,80.0,COMPLETED,1,21,493
25748,True,58.0,COMPLETED,1,21,494
25749,False,83.0,COMPLETED,1,21,495
25750,False,91.0,COMPLETED,1,27,490
25751,False,113.0,COMPLETED,1,27,491
25752,False,94.0,COMPLETED,1,27,492
25753,False,114.0,COMPLETED,1,27,495
25754,False,64.0,COMPLETED,1,28,488
25755,False,76.0,COMPLETED,1,28,493
25756,False,68.0,COMPLETED,1,28,495
25757,False,32.0,COMPLETED,1,25,488
25758,True,59.0,COMPLETED,1,25,490
25759,False,26.0,COMPLETED,1,25,492
25760,False,30.0,COMPLETED,1,24,488
25761,True,29.0,COMPLETED,1,24,490
25762,False,46.0,COMPLETED,1,24,492
25763,False,37.0,COMPLETED,1,24,494
25764,True,18.0,COMPLETED,1,26,488
25765,True,18.0,COMPLETED,1,26,495
25766,False,104.0,COMPLETED,1,27,488
25767,False,126.0,COMPLETED,1,27,490
25768,False,22.0,COMPLETED,1,1,488
25769,False,68.0,COMPLETED,1,4,488
25770,False,65.0,COMPLETED,1,4,491
25771,False,67.0,COMPLETED,1,4,492
25772,False,72.0,COMPLETED,1,4,493
25773,False,42.0,COMPLETED,1,4,494
25774,False,69.0,COMPLETED,1,4,495
25775,False,56.0,COMPLETED,1,4,504
25776,False,68.0,COMPLETED,1,21,488
25777,False,77.0,COMPLETED,1,21,491
25778,False,73.0,COMPLETED,1,21,493
25779,False,66.0,COMPLETED,1,21,494
25780,False,64.0,COMPLETED,1,21,495
25781,False,69.0,COMPLETED,1,4,488
25782,False,59.0,COMPLETED,1,4,492
25783,False,71.0,COMPLETED,1,4,493
25784,False,39.0,COMPLETED,1,4,494
25785,False,68.0,COMPLETED,1,4,495
25786,False,67.0,COMPLETED,1,4,504
25787,False,77.0,COMPLETED,1,28,488
25788,False,71.0,COMPLETED,1,28,490
25789,True,61.0,COMPLETED,1,28,493
25790,True,81.0,COMPLETED,1,28,494
25791,False,91.0,COMPLETED,1,28,495
25792,False,96.0,COMPLETED,1,28,488
25793,False,98.0,COMPLETED,1,28,490
25794,False,92.0,COMPLETED,1,28,491
25795,False,108.0,COMPLETED,1,28,492
25796,False,99.0,COMPLETED,1,28,493
25797,False,83.0,COMPLETED,1,28,495
25798,False,55.0,COMPLETED,1,21,488
25799,False,57.0,COMPLETED,1,21,491
25800,False,59.0,COMPLETED,1,21,492
25801,False,54.0,COMPLETED,1,21,494
25802,True,51.0,COMPLETED,1,21,495
25803,False,124.0,COMPLETED,1,26,488
25804,False,20.0,COMPLETED,1,26,489
25805,False,123.0,COMPLETED,1,26,490
25806,False,120.0,COMPLETED,1,26,491
25807,False,124.0,COMPLETED,1,26,492
25808,False,123.0,COMPLETED,1,26,493
25809,False,125.0,COMPLETED,1,26,494
25810,False,123.0,COMPLETED,1,26,495
25811,False,130.0,COMPLETED,1,26,488
25812,False,129.0,COMPLETED,1,26,492
25813,False,130.0,COMPLETED,1,26,493
25814,False,125.0,COMPLETED,1,26,488
25815,False,128.0,COMPLETED,1,26,490
25816,False,109.0,COMPLETED,1,26,491
25817,False,126.0,COMPLETED,1,26,492
25818,False,127.0,COMPLETED,1,26,493
25819,False,123.0,COMPLETED,1,26,494
25820,False,127.0,COMPLETED,1,26,495
25821,False,126.0,COMPLETED,1,26,488
25822,False,126.0,COMPLETED,1,26,490
25823,False,127.0,COMPLETED,1,26,491
25824,False,125.0,COMPLETED,1,26,492
25825,False,125.0,COMPLETED,1,26,493
25826,False,125.0,COMPLETED,1,26,495
25827,False,123.0,COMPLETED,1,26,488
25828,False,119.0,COMPLETED,1,26,490
25829,False,126.0,COMPLETED,1,26,491
25830,False,124.0,COMPLETED,1,26,493
25831,False,122.0,COMPLETED,1,26,494
25832,False,122.0,COMPLETED,1,26,495
25833,False,127.0,COMPLETED,1,26,488
25834,False,121.0,COMPLETED,1,26,490
25835,False,128.0,COMPLETED,1,26,491
25836,False,127.0,COMPLETED,1,26,492
25837,False,129.0,COMPLETED,1,26,493
25838,False,127.0,COMPLETED,1,26,494
25839,False,124.0,COMPLETED,1,26,495
25840,False,118.0,COMPLETED,1,28,488
25841,False,16.0,COMPLETED,1,28,489
25842,False,120.0,COMPLETED,1,28,490
25843,False,113.0,COMPLETED,1,28,491
25844,False,115.0,COMPLETED,1,28,492
25845,False,119.0,COMPLETED,1,28,493
25846,False,119.0,COMPLETED,1,28,494
25847,False,15.0,COMPLETED,1,29,492
25848,False,11.0,COMPLETED,1,29,494
25849,False,4.0,COMPLETED,1,29,557
25850,False,116.0,COMPLETED,1,28,488
25851,False,114.0,COMPLETED,1,28,490
25852,False,107.0,COMPLETED,1,28,491
25853,False,118.0,COMPLETED,1,28,492
25854,True,108.0,COMPLETED,1,28,493
25855,False,116.0,COMPLETED,1,28,494
25856,False,120.0,COMPLETED,1,28,495
25857,False,101.0,COMPLETED,1,23,488
25858,False,14.0,COMPLETED,1,23,489
25859,False,94.0,COMPLETED,1,23,490
25860,False,109.0,COMPLETED,1,23,491
25861,False,100.0,COMPLETED,1,23,492
25862,False,102.0,COMPLETED,1,23,494
25863,False,101.0,COMPLETED,1,23,495
25864,False,99.0,COMPLETED,1,23,488
25865,False,89.0,COMPLETED,1,23,493
25866,False,117.0,COMPLETED,1,28,488
25867,False,117.0,COMPLETED,1,28,490
25868,False,108.0,COMPLETED,1,28,491
25869,False,119.0,COMPLETED,1,28,492
25870,False,118.0,COMPLETED,1,28,494
25871,True,57.0,COMPLETED,1,5,488
25872,False,83.0,COMPLETED,1,5,490
25873,False,73.0,COMPLETED,1,5,492
25874,False,13.0,COMPLETED,1,29,492
25875,False,9.0,COMPLETED,1,29,494
25876,False,89.0,COMPLETED,1,23,488
25877,False,98.0,COMPLETED,1,23,491
25878,False,88.0,COMPLETED,1,23,494
25879,False,106.0,COMPLETED,1,19,488
25880,False,101.0,COMPLETED,1,19,490
25881,False,101.0,COMPLETED,1,19,493
25882,False,108.0,COMPLETED,1,19,494
25883,False,100.0,COMPLETED,1,19,495
25884,False,9.0,COMPLETED,1,29,493
25885,False,10.0,COMPLETED,1,29,495
25886,False,23.0,COMPLETED,1,13,488
25887,False,57.0,COMPLETED,1,13,492
25888,False,88.0,COMPLETED,1,14,488
25889,True,84.0,COMPLETED,1,14,490
25890,False,87.0,COMPLETED,1,14,491
25891,False,89.0,COMPLETED,1,14,493
25892,False,87.0,COMPLETED,1,14,494
25893,False,88.0,COMPLETED,1,14,495
25894,False,120.0,COMPLETED,1,28,488
25895,False,119.0,COMPLETED,1,28,490
25896,False,119.0,COMPLETED,1,28,491
25897,False,120.0,COMPLETED,1,28,492
25898,False,120.0,COMPLETED,1,28,494
25899,False,121.0,COMPLETED,1,28,495
25900,False,118.0,COMPLETED,1,26,488
25901,False,120.0,COMPLETED,1,26,490
25902,False,121.0,COMPLETED,1,26,491
25903,False,119.0,COMPLETED,1,26,492
25904,False,121.0,COMPLETED,1,26,493
25905,True,71.0,COMPLETED,1,23,488
25906,False,89.0,COMPLETED,1,23,492
25907,False,38.0,COMPLETED,1,23,495
25908,False,104.0,COMPLETED,1,23,488
25909,False,111.0,COMPLETED,1,23,492
25910,False,105.0,COMPLETED,1,23,494
25911,False,97.0,COMPLETED,1,23,488
25912,True,102.0,COMPLETED,1,23,491
25913,False,104.0,COMPLETED,1,23,492
25914,False,88.0,COMPLETED,1,23,493
25915,False,103.0,COMPLETED,1,23,495
25916,False,122.0,COMPLETED,1,28,488
25917,False,121.0,COMPLETED,1,28,490
25918,False,94.0,COMPLETED,1,27,488
25919,True,89.0,COMPLETED,1,27,490
25920,True,98.0,COMPLETED,1,27,494
25921,False,98.0,COMPLETED,1,23,488
25922,False,97.0,COMPLETED,1,23,490
25923,False,99.0,COMPLETED,1,23,492
25924,False,108.0,COMPLETED,1,23,493
25925,False,86.0,COMPLETED,1,23,494
25926,False,22.0,COMPLETED,1,2,488
25927,False,12.0,COMPLETED,1,2,488
25928,True,70.0,COMPLETED,1,11,488
25929,False,7.0,COMPLETED,1,11,489
25930,False,61.0,COMPLETED,1,11,488
25931,False,72.0,COMPLETED,1,11,488
25932,True,71.0,COMPLETED,1,21,488
25933,False,8.0,COMPLETED,1,21,489
25934,True,69.0,COMPLETED,1,21,491
25935,False,66.0,COMPLETED,1,21,492
25936,True,71.0,COMPLETED,1,21,493
25937,False,81.0,COMPLETED,1,21,494
25938,False,77.0,COMPLETED,1,21,495
25939,False,64.0,COMPLETED,1,11,488
25940,False,90.0,COMPLETED,1,11,488
25941,True,62.0,COMPLETED,1,11,488
25942,False,60.0,COMPLETED,1,21,488
25943,False,85.0,COMPLETED,1,21,493
25944,False,55.0,COMPLETED,1,21,494
25945,True,21.0,COMPLETED,1,21,495
25946,False,69.0,COMPLETED,1,11,488
25947,False,85.0,COMPLETED,1,21,488
25948,True,55.0,COMPLETED,1,21,491
25949,False,84.0,COMPLETED,1,21,492
25950,False,86.0,COMPLETED,1,21,493
25951,False,86.0,COMPLETED,1,21,494
25952,False,61.0,COMPLETED,1,21,495
25953,False,56.0,COMPLETED,1,21,488
25954,False,78.0,COMPLETED,1,11,488
25955,False,66.0,COMPLETED,1,11,488
25956,False,65.0,COMPLETED,1,21,488
25957,False,67.0,COMPLETED,1,21,491
25958,False,61.0,COMPLETED,1,21,492
25959,False,68.0,COMPLETED,1,21,493
25960,False,70.0,COMPLETED,1,21,495
25961,False,96.0,COMPLETED,1,11,488
25962,False,83.0,COMPLETED,1,11,488
25963,False,59.0,COMPLETED,1,21,488
25964,True,34.0,COMPLETED,1,21,491
25965,False,69.0,COMPLETED,1,21,493
25966,False,59.0,COMPLETED,1,21,495
25967,True,78.0,COMPLETED,1,21,491
25968,False,78.0,COMPLETED,1,21,492
25969,False,43.0,COMPLETED,1,21,493
25970,False,79.0,COMPLETED,1,21,494
25971,False,78.0,COMPLETED,1,21,495
25972,False,93.0,COMPLETED,1,11,488
25973,False,60.0,COMPLETED,1,11,488
25974,False,64.0,COMPLETED,1,21,488
25975,False,74.0,COMPLETED,1,21,491
25976,False,71.0,COMPLETED,1,21,492
25977,False,54.0,COMPLETED,1,21,495
25978,False,1.0,COMPLETED,4,1,501
25979,False,2.0,COMPLETED,3,11,489
25980,False,3.0,COMPLETED,2,1,499
25981,False,2.0,COMPLETED,3,2,501
25982,False,1.0,COMPLETED,4,10,502
25983,False,7.0,COMPLETED,1,1,558
25984,False,,COMPLETED,1,1,559
25985,False,1.0,COMPLETED,4,1,560
25986,False,63.0,COMPLETED,1,13,488
25987,False,69.0,COMPLETED,1,13,490
25988,True,61.0,COMPLETED,1,13,492
25989,False,64.0,COMPLETED,1,13,493
25990,False,57.0,COMPLETED,1,13,494
25991,False,,DNS,1,1,561
25992,False,14.0,COMPLETED,1,2,488
25993,False,94.0,COMPLETED,1,11,488
25994,False,,DNS,1,1,562
25995,False,,DNS,1,1,563
25996,False,92.0,COMPLETED,1,11,488
25997,False,76.0,COMPLETED,1,25,488
25998,False,14.0,COMPLETED,1,25,489
25999,False,62.0,COMPLETED,1,25,490
26000,False,87.0,COMPLETED,1,11,488
26001,False,94.0,COMPLETED,1,25,488
26002,True,41.0,COMPLETED,1,25,490
26003,True,109.0,COMPLETED,1,25,493
26004,True,144.0,COMPLETED,1,25,495
26005,False,76.0,COMPLETED,1,11,488
26006,False,120.0,COMPLETED,1,25,488
26007,False,140.0,COMPLETED,1,25,490
26008,False,153.0,COMPLETED,1,25,492
26009,True,145.0,COMPLETED,1,25,493
26010,False,92.0,COMPLETED,1,25,488
26011,True,51.0,COMPLETED,1,25,490
26012,True,98.0,COMPLETED,1,25,493
26013,False,106.0,COMPLETED,1,25,494
26014,True,123.0,COMPLETED,1,25,495
26015,True,107.0,COMPLETED,1,25,488
26016,True,84.0,COMPLETED,1,25,490
26017,True,148.0,COMPLETED,1,25,493
26018,False,134.0,COMPLETED,1,25,495
26019,False,81.0,COMPLETED,1,19,488
26020,False,84.0,COMPLETED,1,19,492
26021,False,94.0,COMPLETED,1,19,493
26022,False,126.0,COMPLETED,1,25,492
26023,False,167.0,COMPLETED,1,25,493
26024,True,84.0,COMPLETED,1,25,488
26025,True,104.0,COMPLETED,1,25,495
26026,False,82.0,COMPLETED,1,25,488
26027,True,69.0,COMPLETED,1,25,490
26028,True,57.0,COMPLETED,1,25,492
26029,True,100.0,COMPLETED,1,25,494
26030,False,139.0,COMPLETED,1,25,495
26031,False,82.0,COMPLETED,1,11,488
26032,False,,DNS,1,10,564
26033,False,8.0,COMPLETED,1,10,565
26034,False,1.0,COMPLETED,4,10,547
26035,False,,DNS,1,11,566
26036,True,67.0,COMPLETED,1,11,488
26037,False,61.0,COMPLETED,1,3,488
26038,False,92.0,COMPLETED,1,3,490
26039,False,85.0,COMPLETED,1,3,491
26040,False,88.0,COMPLETED,1,3,492
26041,False,84.0,COMPLETED,1,3,493
26042,False,91.0,COMPLETED,1,3,494
26043,False,68.0,COMPLETED,1,3,495
26044,False,46.0,COMPLETED,1,6,488
26045,False,69.0,COMPLETED,1,6,490
26046,False,36.0,COMPLETED,1,6,491
26047,False,42.0,COMPLETED,1,6,492
26048,False,51.0,COMPLETED,1,6,493
26049,False,70.0,COMPLETED,1,6,494
26050,True,32.0,COMPLETED,1,27,488
26051,True,14.0,COMPLETED,1,27,495
26052,False,107.0,COMPLETED,1,27,488
26053,False,128.0,COMPLETED,1,27,490
26054,False,87.0,COMPLETED,1,27,494
26055,False,5.0,COMPLETED,1,27,495
26056,False,110.0,COMPLETED,1,19,488
26057,False,110.0,COMPLETED,1,19,492
26058,False,110.0,COMPLETED,1,19,493
26059,False,110.0,COMPLETED,1,19,494
26060,False,117.0,COMPLETED,1,23,488
26061,False,117.0,COMPLETED,1,23,490
26062,False,116.0,COMPLETED,1,23,492
26063,False,117.0,COMPLETED,1,23,494
26064,False,116.0,COMPLETED,1,23,488
26065,False,116.0,COMPLETED,1,23,490
26066,False,115.0,COMPLETED,1,23,491
26067,False,117.0,COMPLETED,1,23,492
26068,False,116.0,COMPLETED,1,23,494
26069,False,130.0,COMPLETED,1,27,488
26070,False,130.0,COMPLETED,1,27,490
26071,False,129.0,COMPLETED,1,27,491
26072,False,129.0,COMPLETED,1,27,488
26073,False,125.0,COMPLETED,1,27,490
26074,False,128.0,COMPLETED,1,27,491
26075,False,74.0,COMPLETED,1,18,488
26076,False,11.0,COMPLETED,1,18,489
26077,True,81.0,COMPLETED,1,18,493
26078,True,65.0,COMPLETED,1,18,494
26079,False,73.0,COMPLETED,1,18,495
26080,False,113.0,COMPLETED,1,25,488
26081,False,13.0,COMPLETED,1,25,489
26082,True,89.0,COMPLETED,1,25,490
26083,False,180.0,COMPLETED,1,25,494
26084,True,55.0,COMPLETED,1,25,495
26085,False,109.0,COMPLETED,1,25,488
26086,True,119.0,COMPLETED,1,25,490
26087,False,177.0,COMPLETED,1,25,491
26088,True,117.0,COMPLETED,1,25,494
26089,True,38.0,COMPLETED,1,23,488
26090,False,5.0,COMPLETED,1,23,489
26091,True,51.0,COMPLETED,1,23,493
26092,False,60.0,COMPLETED,1,26,488
26093,False,10.0,COMPLETED,1,26,489
26094,True,62.0,COMPLETED,1,26,495
26095,True,45.0,COMPLETED,1,27,488
26096,False,5.0,COMPLETED,1,27,489
26097,True,85.0,COMPLETED,1,27,495
26098,False,117.0,COMPLETED,1,25,488
26099,True,87.0,COMPLETED,1,25,493
26100,True,61.0,COMPLETED,1,26,488
26101,True,84.0,COMPLETED,1,26,493
26102,False,46.0,COMPLETED,1,26,488
26103,True,68.0,COMPLETED,1,27,493
26104,False,94.0,COMPLETED,1,27,495
26105,False,53.0,COMPLETED,1,23,488
26106,False,60.0,COMPLETED,1,23,490
26107,True,39.0,COMPLETED,1,23,495
26108,True,50.0,COMPLETED,1,19,488
26109,False,4.0,COMPLETED,1,19,489
26110,True,48.0,COMPLETED,1,19,490
26111,False,49.0,COMPLETED,1,19,493
26112,True,52.0,COMPLETED,1,19,495
26113,False,16.0,COMPLETED,1,27,488
26114,True,21.0,COMPLETED,1,27,490
26115,False,13.0,COMPLETED,1,23,488
26116,False,13.0,COMPLETED,1,23,491
26117,True,13.0,COMPLETED,1,23,494
26118,False,13.0,COMPLETED,1,19,488
26119,True,26.0,COMPLETED,1,19,493
26120,True,20.0,COMPLETED,1,19,494
26121,True,11.0,COMPLETED,1,19,495
26122,True,31.0,COMPLETED,1,23,488
26123,True,26.0,COMPLETED,1,23,490
26124,False,22.0,COMPLETED,1,19,488
26125,False,7.0,COMPLETED,1,19,490
26126,True,17.0,COMPLETED,1,19,495
26127,False,11.0,COMPLETED,1,23,488
26128,True,18.0,COMPLETED,1,23,491
26129,True,8.0,COMPLETED,1,23,493
26130,True,17.0,COMPLETED,1,23,494
26131,False,4.0,COMPLETED,1,23,495
26132,True,20.0,COMPLETED,1,19,488
26133,False,48.0,COMPLETED,1,19,493
26134,True,33.0,COMPLETED,1,19,494
26135,False,6.0,COMPLETED,1,19,495
26136,True,19.0,COMPLETED,1,26,490
26137,True,52.0,COMPLETED,1,26,492
26138,False,118.0,COMPLETED,1,25,488
26139,False,115.0,COMPLETED,1,25,492
26140,True,119.0,COMPLETED,1,25,493
26141,False,155.0,COMPLETED,1,25,495
26142,False,111.0,COMPLETED,1,25,488
26143,False,165.0,COMPLETED,1,25,492
26144,False,108.0,COMPLETED,1,25,495
26145,False,85.0,COMPLETED,1,18,492
26146,True,41.0,COMPLETED,1,18,495
26147,False,63.0,COMPLETED,1,20,488
26148,False,63.0,COMPLETED,1,20,490
26149,False,52.0,COMPLETED,1,20,492
26150,False,65.0,COMPLETED,1,20,494
26151,False,72.0,COMPLETED,1,26,488
26152,True,33.0,COMPLETED,1,26,495
26153,False,74.0,COMPLETED,1,26,488
26154,False,112.0,COMPLETED,1,26,491
26155,True,36.0,COMPLETED,1,26,494
26156,False,25.0,COMPLETED,1,27,488
26157,True,67.0,COMPLETED,1,27,495
