ID,EDAD,ID_ATLETA,ID_RESULTADO,ID_PAIS_REPRESENTA
1,26,1,1,72
2,26,1,2,72
3,34,1,3,72
4,34,1,4,72
5,34,1,5,72
6,27,2,6,72
7,27,2,7,72
8,26,3,8,72
9,26,3,9,72
10,26,3,10,72
11,25,4,11,72
12,25,4,5,72
13,29,4,12,72
14,34,5,1,72
15,34,5,13,72
16,34,5,14,72
17,22,6,15,72
18,22,6,16,72
19,23,7,16,72
20,27,7,17,72
21,27,7,18,72
22,31,7,19,72
23,35,7,20,72
24,39,7,21,72
25,23,8,22,72
26,23,8,23,72
27,23,8,12,72
28,28,9,24,72
29,32,10,25,72
30,32,10,26,72
31,32,10,27,72
32,26,11,28,72
33,26,11,29,72
34,26,11,30,72
35,26,11,31,72
36,26,11,32,72
37,26,11,33,72
38,18,12,34,72
39,18,12,35,72
40,18,12,36,72
41,24,12,37,72
42,24,12,38,72
43,24,12,39,72
44,26,12,40,72
45,26,12,41,72
46,30,12,42,72
47,30,12,43,72
48,38,12,44,72
49,38,12,45,72
50,38,12,46,72
51,,13,47,72
52,,13,48,72
53,,14,49,72
54,,14,50,72
55,,14,51,72
56,,14,27,72
57,23,15,52,72
58,27,15,53,72
59,31,15,54,72
60,31,15,55,72
61,39,15,56,72
62,27,16,50,72
63,27,16,27,72
64,19,17,57,72
65,23,17,58,72
66,23,17,59,72
67,27,17,60,72
68,27,17,61,72
69,20,18,62,72
70,20,18,63,72
71,24,18,64,72
72,24,18,52,72
73,28,18,65,72
74,28,18,53,72
75,32,18,66,72
76,32,18,19,72
77,18,19,67,72
78,18,19,51,72
79,18,19,68,72
80,24,19,69,72
81,24,19,39,72
82,26,19,70,72
83,26,19,41,72
84,30,19,71,72
85,30,19,72,72
86,22,20,73,72
87,22,20,72,72
88,20,21,4,72
89,20,22,74,72
90,20,22,10,72
91,31,23,75,72
92,31,23,2,72
93,39,23,76,72
94,25,24,49,72
95,25,24,50,72
96,25,24,51,72
97,25,24,27,72
98,37,25,77,72
99,37,25,50,72
100,37,25,26,72
101,37,25,27,72
102,25,26,78,72
103,25,26,59,72
104,29,26,60,72
105,29,26,61,72
106,23,27,18,72
107,27,27,54,72
108,27,27,55,72
109,35,27,21,72
110,,28,50,72
111,,28,51,72
112,,28,79,72
113,,28,80,72
114,,28,81,72
115,,28,82,72
116,,28,83,72
117,,29,49,72
118,,29,84,72
119,30,30,85,72
120,30,30,14,72
121,25,31,49,72
122,25,31,25,72
123,25,31,86,72
124,25,31,87,72
125,25,31,79,72
126,26,32,88,72
127,26,32,7,72
128,24,33,89,72
129,21,34,75,72
130,21,34,2,72
131,29,34,44,72
132,29,34,76,72
133,20,35,90,72
134,28,35,91,72
135,32,35,92,72
136,32,35,93,72
137,29,36,94,72
138,23,37,95,72
139,23,37,96,72
140,23,37,51,72
141,23,37,68,72
142,31,38,97,77
143,31,38,98,77
144,37,39,99,77
145,37,39,4,77
146,37,39,100,77
147,27,40,101,77
148,27,40,102,77
149,25,41,103,77
150,29,41,104,77
151,29,41,105,77
152,31,42,103,77
153,32,43,102,77
154,22,44,106,77
155,30,45,107,77
156,30,45,108,77
157,30,45,96,77
158,30,45,109,77
159,38,45,110,77
160,29,46,111,77
161,29,46,112,77
162,29,46,113,77
163,25,47,114,77
164,24,48,115,77
165,24,48,116,77
166,28,48,117,77
167,30,49,118,77
168,28,50,119,77
169,29,51,120,77
170,29,51,121,77
171,34,52,122,77
172,34,52,123,77
173,37,53,124,77
174,37,53,125,77
175,37,53,100,77
176,22,54,126,77
177,26,54,127,77
178,25,55,117,77
179,28,56,128,77
180,30,57,129,77
181,30,57,130,77
182,25,58,131,77
183,25,58,126,77
184,29,58,132,77
185,29,58,127,77
186,24,59,133,77
187,24,59,134,77
188,24,59,135,77
189,28,59,136,77
190,28,59,137,77
191,28,59,113,77
192,43,60,99,77
193,43,60,125,77
194,43,60,135,77
195,21,61,138,77
196,21,61,139,77
197,25,61,140,77
198,29,61,141,77
199,36,62,142,77
200,23,63,143,77
201,27,63,144,77
202,27,63,104,77
203,27,63,139,77
204,31,64,145,77
205,31,64,146,77
206,37,65,102,77
207,25,66,119,77
208,38,67,111,77
209,27,68,147,77
210,27,68,106,77
211,21,69,148,77
212,21,69,149,77
213,28,70,150,77
214,38,71,151,77
215,20,72,152,77
216,20,72,116,77
217,24,72,149,77
218,28,72,153,77
219,28,72,128,77
220,24,73,154,77
221,24,73,105,77
222,28,73,155,77
223,28,73,156,77
224,26,74,157,77
225,23,75,104,77
226,23,75,158,77
227,27,75,155,77
228,27,75,159,77
229,35,76,40,77
230,35,76,41,77
231,35,76,160,77
232,35,76,161,77
233,39,76,97,77
234,39,76,71,77
235,39,76,162,77
236,26,77,78,77
237,26,77,163,77
238,33,78,164,77
239,33,78,165,77
240,41,78,11,77
241,41,78,4,77
242,41,78,166,77
243,26,79,167,77
244,26,79,168,77
245,30,80,169,77
246,39,81,70,77
247,39,81,170,77
248,39,81,171,77
249,43,81,172,77
250,43,81,173,77
251,25,82,78,77
252,25,82,163,77
253,29,82,174,77
254,29,82,175,77
255,39,83,176,77
256,36,84,65,77
257,22,85,177,77
258,22,85,178,77
259,26,85,179,77
260,28,86,180,77
261,28,86,181,77
262,35,87,70,77
263,35,87,176,77
264,39,87,122,77
265,39,87,182,77
266,39,87,165,77
267,25,88,183,77
268,25,88,184,77
269,25,88,185,77
270,25,88,186,77
271,25,88,187,77
272,25,88,79,77
273,33,88,40,77
274,28,89,188,77
275,28,89,108,77
276,28,89,185,77
277,28,89,189,77
278,28,89,190,77
279,28,89,79,77
280,36,89,191,77
281,33,90,192,77
282,33,90,157,77
283,41,91,193,77
284,41,91,41,77
285,41,91,194,77
286,41,91,195,77
287,32,92,196,77
288,32,92,197,77
289,28,93,144,77
290,37,94,198,77
291,37,94,137,77
292,39,95,112,77
293,39,95,199,77
294,32,96,200,77
295,40,97,40,77
296,40,97,41,77
297,40,97,201,77
298,40,97,161,77
299,44,97,71,77
300,44,97,162,77
301,23,98,202,77
302,27,98,203,77
303,31,98,204,77
304,31,98,205,77
305,22,99,6,77
306,22,99,169,77
307,26,99,206,77
308,30,99,207,77
309,44,100,40,77
310,44,100,191,77
311,44,100,195,77
312,24,101,200,77
313,28,101,104,77
314,28,101,158,77
315,32,101,208,77
316,36,102,198,77
317,36,102,199,77
318,27,103,204,77
319,27,103,205,77
320,31,103,209,77
321,31,103,210,77
322,26,104,172,77
323,26,104,211,77
324,28,105,212,77
325,28,105,211,77
326,36,105,213,77
327,36,105,125,77
328,36,105,166,77
329,33,106,214,77
330,33,106,215,77
331,33,106,25,77
332,33,106,187,77
333,33,106,79,77
334,29,107,145,77
335,29,107,71,77
336,29,107,173,77
337,25,108,89,77
338,,109,188,77
339,,109,25,77
340,,109,189,77
341,,109,51,77
342,,109,79,77
343,27,110,180,77
344,27,110,216,77
345,26,111,200,77
346,30,111,154,77
347,30,111,205,77
348,21,112,217,77
349,21,112,178,77
350,25,112,218,77
351,25,112,179,77
352,29,112,219,77
353,38,113,220,77
354,38,113,216,77
355,38,113,221,77
356,38,113,197,77
357,27,114,94,77
358,27,114,205,77
359,31,114,210,77
360,23,115,222,77
361,27,115,206,77
362,41,116,171,77
363,22,117,223,77
364,30,117,224,77
365,30,118,225,77
366,30,118,125,77
367,30,118,226,77
368,31,119,77,72
369,31,119,184,72
370,31,119,50,72
371,31,119,189,72
372,31,119,51,72
373,31,119,68,72
374,25,120,227,77
375,25,120,199,77
376,22,121,174,77
377,22,121,175,77
378,28,122,44,77
379,28,122,134,77
380,28,122,226,77
381,32,122,24,77
382,32,122,199,77
383,27,123,200,77
384,15,124,228,73
385,19,124,229,73
386,19,124,230,73
387,23,124,231,82
388,23,124,232,82
389,29,125,233,73
390,18,126,234,82
391,18,126,232,82
392,22,126,235,82
393,25,127,115,73
394,25,127,230,73
395,32,128,236,82
396,32,128,237,82
397,20,129,238,73
398,20,129,239,73
399,24,129,118,82
400,28,129,240,82
401,28,129,241,82
402,18,130,242,73
403,18,130,239,73
404,19,131,243,82
405,19,132,131,82
406,19,132,126,82
407,23,132,241,82
408,27,132,244,82
409,31,132,245,82
410,31,132,246,82
411,35,132,247,82
412,35,132,248,82
413,25,133,150,82
414,25,133,119,82
415,29,133,105,82
416,28,134,240,82
417,28,134,241,82
418,32,134,249,82
419,32,134,244,82
420,36,134,245,82
421,25,135,104,82
422,29,135,208,82
423,29,135,250,82
424,21,136,126,82
425,25,136,251,82
426,25,136,241,82
427,29,136,244,82
428,33,136,252,82
429,33,136,246,82
430,24,137,253,82
431,24,137,119,82
432,28,137,105,82
433,25,138,254,82
434,25,138,255,82
435,26,139,177,73
436,26,139,256,73
437,20,140,157,73
438,24,140,218,82
439,24,140,257,82
440,28,140,258,82
441,25,141,65,82
442,29,141,66,82
443,33,142,259,82
444,24,143,260,82
445,24,143,261,82
446,28,143,75,82
447,28,143,2,82
448,26,144,88,82
449,26,144,262,82
450,27,145,263,82
451,27,145,264,82
452,27,145,265,82
453,27,145,266,82
454,26,146,204,82
455,26,146,267,82
456,30,146,268,82
457,19,147,269,82
458,19,147,270,82
459,23,148,271,73
460,23,148,163,73
461,27,149,104,82
462,27,149,267,82
463,31,149,272,82
464,21,150,273,82
465,21,150,274,82
466,25,150,275,82
467,25,150,276,82
468,25,150,2,82
469,24,151,89,82
470,24,151,259,82
471,29,152,277,82
472,29,152,2,82
473,23,153,94,82
474,23,154,88,82
475,23,154,262,82
476,27,154,206,82
477,27,154,278,82
478,20,155,279,82
479,20,155,280,82
480,20,155,281,82
481,20,155,282,82
482,25,156,256,73
483,19,157,177,73
484,19,157,157,73
485,23,157,283,82
486,23,157,257,82
487,27,157,284,82
488,27,157,258,82
489,31,157,285,82
490,31,157,286,82
491,35,157,20,82
492,35,157,287,82
493,23,158,273,82
494,23,158,261,82
495,27,158,288,82
496,27,158,237,82
497,27,158,289,82
498,21,159,1,82
499,21,159,270,82
500,21,160,290,73
501,21,160,163,73
502,25,160,254,82
503,24,161,60,82
504,24,161,255,82
505,20,162,291,82
506,20,162,292,82
507,20,162,293,82
508,20,162,294,82
509,20,162,295,82
510,20,162,296,82
511,20,162,297,82
512,20,162,298,82
513,20,162,299,82
514,20,162,300,82
515,20,162,301,82
516,22,163,180,82
517,37,164,269,82
518,37,164,276,82
519,37,164,289,82
520,28,165,302,83
521,28,165,303,83
522,17,166,304,83
523,23,167,302,83
524,23,167,303,83
525,23,168,305,83
526,19,169,117,84
527,19,169,149,84
528,23,169,153,84
529,23,169,306,84
530,20,170,152,84
531,27,171,307,84
532,27,171,308,84
533,27,171,309,84
534,18,172,149,84
535,22,172,306,84
536,30,172,310,84
537,,173,311,84
538,,173,312,84
539,,174,311,84
540,,174,312,84
541,16,175,313,84
542,20,175,163,84
543,24,175,61,84
544,30,176,61,84
545,29,177,271,84
546,29,177,163,84
547,24,178,314,84
548,24,178,315,84
549,34,178,316,84
550,34,178,317,84
551,24,179,65,84
552,28,179,66,84
553,28,179,286,84
554,32,179,20,84
555,32,179,287,84
556,36,179,318,84
557,36,179,319,84
558,40,179,320,84
559,22,180,321,84
560,22,180,23,84
561,22,180,322,84
562,18,181,323,84
563,18,181,312,84
564,18,182,47,84
565,18,182,315,84
566,,183,47,84
567,,183,324,84
568,,183,325,84
569,,183,326,84
570,,183,327,84
571,,184,311,84
572,,184,312,84
573,25,185,65,84
574,29,185,224,84
575,29,185,286,84
576,37,185,319,84
577,34,186,44,84
578,38,186,24,84
579,38,186,308,84
580,38,186,322,84
581,24,187,94,86
582,20,188,313,90
583,24,188,271,90
584,32,188,88,90
585,30,189,104,91
586,23,190,131,91
587,23,191,118,91
588,23,191,328,91
589,27,191,251,91
590,27,191,329,91
591,26,192,330,91
592,26,192,328,91
593,30,192,331,91
594,30,192,329,91
595,30,193,242,91
596,30,193,332,91
597,26,194,238,91
598,26,194,332,91
599,23,195,143,91
600,24,196,333,91
601,26,197,200,91
602,30,197,205,91
603,24,198,334,91
604,35,199,18,91
605,34,200,104,91
606,34,200,205,91
607,36,201,177,91
608,36,201,334,91
609,25,202,177,91
610,25,202,256,91
611,29,202,223,91
612,33,202,219,91
613,33,202,18,91
614,24,203,200,91
615,38,204,62,91
616,38,204,256,91
617,23,205,333,91
618,19,206,242,93
619,19,206,335,93
620,23,206,336,93
621,27,206,331,93
622,27,206,241,93
623,31,206,249,93
624,31,206,337,93
625,35,206,252,93
626,35,206,338,93
627,24,207,339,93
628,24,207,340,93
629,20,208,253,93
630,20,208,341,93
631,23,209,253,93
632,23,209,341,93
633,21,210,253,93
634,33,211,307,93
635,33,211,308,93
636,33,211,309,93
637,30,212,153,93
638,30,212,340,93
639,22,213,132,93
640,22,213,241,93
641,26,213,342,93
642,26,213,337,93
643,30,213,245,93
644,30,213,338,93
645,34,213,343,93
646,38,213,344,93
647,27,214,238,93
648,27,214,335,93
649,21,215,219,93
650,37,216,227,93
651,37,216,199,93
652,21,217,62,93
653,27,218,321,93
654,27,218,199,93
655,35,219,345,93
656,35,219,63,93
657,27,220,63,93
658,18,221,346,93
659,26,221,7,93
660,30,221,347,93
661,29,222,273,93
662,29,222,41,93
663,45,222,348,93
664,18,223,346,93
665,22,223,349,93
666,26,223,7,93
667,26,224,65,93
668,20,225,174,93
669,20,225,349,93
670,24,225,88,93
671,24,226,323,93
672,24,226,350,93
673,24,226,351,93
674,24,226,352,93
675,24,226,353,93
676,24,226,354,93
677,24,226,355,93
678,24,226,356,93
679,24,226,357,93
680,24,227,273,93
681,24,227,261,93
682,28,227,75,93
683,28,227,2,93
684,21,228,85,93
685,21,228,358,93
686,24,229,1,93
687,24,229,358,93
688,36,229,321,93
689,36,229,308,93
690,36,229,199,93
691,21,230,288,93
692,21,230,289,93
693,33,230,198,93
694,33,230,23,93
695,33,230,199,93
696,20,231,273,93
697,20,231,261,93
698,24,231,1,93
699,24,231,289,93
700,28,232,359,203
701,32,232,360,203
702,18,233,152,94
703,22,233,243,94
704,22,233,149,94
705,26,233,153,94
706,26,233,340,94
707,30,233,361,94
708,20,234,118,94
709,20,234,362,94
710,24,234,359,94
711,20,235,103,94
712,24,235,105,94
713,23,236,131,94
714,23,236,362,94
715,28,237,363,14
716,28,237,364,14
717,24,238,365,94
718,24,239,366,94
719,28,239,367,94
720,25,240,138,94
721,25,241,368,94
722,27,242,341,94
723,21,243,369,94
724,25,243,370,94
725,22,244,103,94
726,26,244,105,94
727,20,245,340,94
728,28,246,341,94
729,28,247,365,94
730,32,247,371,94
731,17,248,372,94
732,21,248,373,148
733,25,248,374,148
734,25,248,375,148
735,29,249,149,94
736,25,250,376,94
737,26,251,377,94
738,30,251,267,94
739,28,252,377,94
740,24,253,378,94
741,22,254,365,94
742,26,254,371,94
743,30,254,379,94
744,24,255,380,94
745,28,255,381,94
746,26,256,376,94
747,22,257,365,94
748,26,257,159,94
749,30,257,382,94
750,34,257,383,94
751,24,258,384,94
752,28,258,385,94
753,32,258,159,94
754,29,259,386,94
755,21,260,384,94
756,25,260,385,94
757,29,260,159,94
758,19,261,313,94
759,23,261,163,94
760,27,261,61,94
761,27,262,267,94
762,31,262,367,94
763,30,263,381,94
764,25,264,387,94
765,21,265,15,94
766,25,265,219,94
767,29,265,388,94
768,29,265,389,94
769,28,266,163,94
770,19,267,174,94
771,22,268,390,94
772,24,269,61,94
773,28,270,150,95
774,30,271,111,95
775,30,271,308,95
776,23,272,359,95
777,23,273,304,95
778,27,273,131,95
779,18,274,78,95
780,36,275,346,95
781,35,276,271,95
782,35,276,346,95
783,18,277,391,95
784,22,277,392,95
785,26,277,224,95
786,26,277,393,95
787,20,278,333,95
788,20,278,259,95
789,24,278,204,95
790,22,279,394,95
791,26,279,395,95
792,30,279,396,95
793,34,279,397,95
794,38,279,398,95
795,41,280,227,95
796,23,281,386,95
797,23,281,256,95
798,27,281,399,95
799,25,282,227,95
800,25,282,400,95
801,45,283,74,95
802,45,283,308,95
803,45,283,199,95
804,31,284,174,95
805,31,284,401,95
806,30,285,89,95
807,30,285,259,95
808,28,286,217,95
809,28,286,256,95
810,32,286,223,95
811,32,286,399,95
812,19,287,174,95
813,19,287,401,95
814,23,287,402,95
815,23,287,394,95
816,27,287,206,95
817,27,287,395,95
818,31,287,396,95
819,35,287,397,95
820,39,287,403,95
821,39,287,398,95
822,43,287,404,95
823,22,288,400,95
824,32,289,24,95
825,32,289,199,95
826,37,290,405,9
827,26,291,406,9
828,39,292,407,13
829,24,293,408,13
830,32,293,409,13
831,32,293,410,13
832,28,294,411,13
833,36,294,412,13
834,40,294,413,13
835,21,295,414,13
836,28,296,415,13
837,32,296,416,13
838,28,297,417,13
839,31,298,418,13
840,35,298,419,13
841,35,298,420,13
842,19,299,421,13
843,19,300,422,13
844,19,300,420,13
845,23,300,423,13
846,23,300,424,13
847,27,300,425,13
848,27,300,426,13
849,31,300,427,13
850,31,300,428,13
851,35,300,429,13
852,35,300,430,13
853,18,301,431,13
854,18,301,426,13
855,23,302,432,13
856,23,302,426,13
857,27,302,433,13
858,27,302,428,13
859,35,302,434,13
860,35,302,435,13
861,38,303,436,13
862,38,303,424,13
863,22,304,437,13
864,22,304,424,13
865,30,304,438,13
866,30,304,428,13
867,25,305,439,13
868,29,305,440,13
869,30,306,441,13
870,33,307,442,13
871,33,307,420,13
872,33,308,443,14
873,33,309,444,14
874,41,310,445,14
875,36,311,446,20
876,39,312,447,20
877,48,313,448,20
878,48,313,449,20
879,48,313,450,20
880,26,314,451,20
881,28,315,452,20
882,,316,453,20
883,,316,454,20
884,,316,455,20
885,,316,456,20
886,38,317,457,20
887,42,317,458,20
888,46,317,459,20
889,27,318,460,20
890,45,319,448,20
891,45,319,449,20
892,45,319,450,20
893,23,320,461,20
894,27,320,462,20
895,27,320,463,20
896,45,321,448,20
897,45,321,449,20
898,45,321,450,20
899,,322,448,20
900,,322,449,20
901,,322,450,20
902,,323,464,20
903,45,324,448,20
904,45,324,449,20
905,45,324,450,20
906,,325,465,20
907,,325,466,20
908,,325,455,20
909,,325,456,20
910,29,326,467,20
911,,327,468,20
912,,327,469,20
913,,327,455,20
914,,327,456,20
915,31,328,470,20
916,31,328,463,20
917,,329,448,20
918,,329,449,20
919,,329,450,20
920,31,330,471,20
921,31,330,472,20
922,31,330,455,20
923,31,330,456,20
924,,331,473,20
925,,331,474,20
926,,331,455,20
927,,331,456,20
928,31,332,475,20
929,35,332,476,20
930,34,333,477,20
931,34,333,478,20
932,34,333,479,20
933,34,333,480,20
934,34,333,481,20
935,54,333,482,20
936,54,333,483,20
937,54,333,484,20
938,54,333,448,20
939,54,333,449,20
940,54,333,450,20
941,,334,485,20
942,,334,486,20
943,,334,455,20
944,,334,456,20
945,,335,448,20
946,,335,449,20
947,,335,450,20
948,25,336,487,20
949,25,336,463,20
950,29,336,488,20
951,33,336,489,20
952,25,337,490,20
953,18,338,491,23
954,21,339,492,23
955,17,340,493,23
956,18,341,494,23
957,18,341,495,23
958,17,342,496,23
959,17,342,495,23
960,19,343,497,23
961,19,343,495,23
962,22,344,498,23
963,34,345,499,23
964,38,345,500,23
965,38,345,501,23
966,21,346,502,23
967,21,346,503,23
968,25,346,504,23
969,29,346,505,23
970,33,347,506,23
971,20,348,507,23
972,20,348,503,23
973,29,349,508,23
974,29,349,501,23
975,37,350,509,23
976,37,351,510,23
977,37,351,501,23
978,41,351,511,23
979,41,351,503,23
980,22,352,512,26
981,30,353,513,26
982,34,353,514,26
983,46,354,515,30
984,38,355,516,30
985,25,356,517,30
986,29,356,518,30
987,33,356,519,30
988,37,356,520,30
989,32,357,521,30
990,20,358,522,33
991,36,359,523,33
992,30,360,524,33
993,25,361,525,33
994,21,362,526,37
995,29,362,527,37
996,30,363,528,37
997,23,364,529,37
998,29,365,530,37
999,26,366,531,37
1000,34,366,532,37
1001,38,367,533,37
1002,59,368,534,37
1003,18,369,535,37
1004,18,369,536,37
1005,26,370,537,37
1006,26,370,538,37
1007,31,371,539,37
1008,31,371,538,37
1009,38,372,540,37
1010,41,373,541,37
1011,40,374,542,37
1012,19,375,543,37
1013,23,376,544,37
1014,23,376,538,37
1015,27,377,545,37
1016,39,378,546,37
1017,39,378,536,37
1018,43,378,547,37
1019,43,378,548,37
1020,39,379,549,37
1021,39,379,536,37
1022,23,380,550,37
1023,23,380,548,37
1024,27,380,551,37
1025,24,381,552,37
1026,24,381,548,37
1027,19,382,553,42
1028,19,382,554,42
1029,23,382,555,42
1030,23,382,556,42
1031,27,382,557,42
1032,27,382,558,42
1033,18,383,559,42
1034,24,384,560,42
1035,24,384,561,42
1036,28,384,562,42
1037,28,384,563,42
1038,18,385,564,42
1039,18,385,561,42
1040,27,386,565,42
1041,27,386,563,42
1042,24,387,566,42
1043,19,388,567,42
1044,19,388,563,42
1045,23,388,568,42
1046,23,388,554,42
1047,20,389,569,42
1048,17,390,570,42
1049,17,390,554,42
1050,21,390,571,42
1051,21,390,556,42
1052,21,391,572,42
1053,21,391,561,42
1054,26,392,573,42
1055,26,392,574,42
1056,26,393,575,42
1057,20,394,576,42
1058,20,394,577,42
1059,28,394,578,42
1060,28,394,579,42
1061,24,395,580,42
1062,24,395,577,42
1063,19,396,581,42
1064,19,396,577,42
1065,22,397,582,42
1066,22,397,574,42
1067,24,398,583,42
1068,24,398,584,42
1069,33,399,585,42
1070,33,399,574,42
1071,24,400,586,42
1072,24,400,584,42
1073,19,401,587,42
1074,19,401,584,42
1075,23,401,588,42
1076,23,401,579,42
1077,23,402,589,42
1078,21,403,590,42
1079,32,404,591,47
1080,22,405,592,47
1081,40,406,593,51
1082,31,407,594,51
1083,41,408,595,51
1084,32,409,596,51
1085,36,409,597,51
1086,26,410,598,55
1087,48,411,599,57
1088,46,412,600,57
1089,41,413,601,57
1090,30,414,602,57
1091,34,414,603,57
1092,25,415,604,57
1093,25,415,605,57
1094,23,416,606,57
1095,23,416,605,57
1096,27,416,607,57
1097,27,416,608,57
1098,19,417,609,57
1099,19,417,608,57
1100,20,418,610,57
1101,20,418,605,57
1102,24,418,611,57
1103,24,418,608,57
1104,43,419,612,66
1105,29,420,613,66
1106,18,421,614,66
1107,42,422,615,66
1108,27,423,616,66
1109,20,424,617,66
1110,20,424,618,66
1111,24,424,619,66
1112,24,424,620,66
1113,48,425,621,66
1114,48,425,618,66
1115,26,426,622,66
1116,26,426,620,66
1117,37,427,623,66
1118,38,428,624,66
1119,37,429,625,66
1120,33,430,626,66
1121,19,431,627,66
1122,27,431,628,66
1123,27,431,618,66
1124,31,431,629,66
1125,31,431,620,66
1126,35,431,630,66
1127,22,432,631,67
1128,26,432,632,67
1129,21,433,633,71
1130,21,433,634,71
1131,33,434,635,71
1132,28,435,636,71
1133,32,435,637,71
1134,36,435,638,71
1135,36,435,634,71
1136,25,436,639,71
1137,25,436,634,71
1138,27,437,640,71
1139,22,438,641,71
1140,22,438,642,71
1141,26,438,643,71
1142,26,438,644,71
1143,32,439,645,71
1144,20,440,646,71
1145,20,440,644,71
1146,24,440,647,71
1147,24,440,648,71
1148,28,440,649,71
1149,25,441,650,71
1150,27,442,651,71
1151,31,442,652,71
1152,35,442,653,71
1153,39,442,654,71
1154,19,443,655,71
1155,23,443,656,71
1156,27,443,657,71
1157,27,443,642,71
1158,31,443,658,71
1159,31,443,644,71
1160,35,443,659,71
1161,35,443,648,71
1162,36,444,660,71
1163,29,445,661,71
1164,25,446,662,71
1165,25,446,648,71
1166,37,447,663,71
1167,37,447,642,71
1168,36,448,664,72
1169,36,448,665,72
1170,20,449,666,72
1171,20,449,667,72
1172,24,449,668,72
1173,36,450,669,72
1174,39,451,670,72
1175,22,452,612,72
1176,22,452,667,72
1177,19,453,671,72
1178,19,453,665,72
1179,23,453,672,72
1180,23,453,667,72
1181,32,454,673,72
1182,32,454,665,72
1183,27,455,674,72
1184,,456,675,72
1185,,457,676,72
1186,,457,677,72
1187,,457,678,72
1188,,458,679,72
1189,,458,680,72
1190,45,459,681,72
1191,45,459,682,72
1192,45,459,683,72
1193,45,459,684,72
1194,45,459,685,72
1195,42,460,686,72
1196,42,460,687,72
1197,25,461,688,72
1198,,462,689,72
1199,,462,690,72
1200,,463,691,72
1201,,464,692,72
1202,32,465,693,72
1203,29,466,694,72
1204,62,467,683,72
1205,62,467,684,72
1206,62,467,685,72
1207,38,468,683,72
1208,38,468,684,72
1209,38,468,685,72
1210,28,469,695,72
1211,28,469,696,72
1212,32,470,697,72
1213,40,470,698,72
1214,20,471,699,72
1215,20,471,696,72
1216,24,471,700,72
1217,24,471,701,72
1218,28,471,702,72
1219,28,471,703,72
1220,24,472,704,72
1221,24,472,705,72
1222,,473,706,72
1223,51,474,707,20
1224,42,475,708,72
1225,42,475,709,72
1226,54,475,683,72
1227,54,475,684,72
1228,54,475,685,72
1229,39,476,710,72
1230,22,477,711,72
1231,22,477,705,72
1232,27,478,712,72
1233,27,478,713,72
1234,24,479,714,72
1235,24,479,715,72
1236,24,479,716,72
1237,,480,717,72
1238,30,481,718,72
1239,,482,719,72
1240,,482,720,72
1241,43,483,721,72
1242,36,484,683,72
1243,36,484,684,72
1244,36,484,685,72
1245,23,485,722,72
1246,23,485,701,72
1247,22,486,723,72
1248,32,487,683,72
1249,32,487,684,72
1250,32,487,685,72
1251,,488,724,72
1252,48,489,725,72
1253,43,490,726,72
1254,43,490,727,72
1255,,491,728,72
1256,,491,729,72
1257,40,492,730,72
1258,40,492,683,72
1259,40,492,684,72
1260,40,492,685,72
1261,,493,731,72
1262,,493,732,72
1263,44,494,733,72
1264,44,494,734,72
1265,56,494,683,72
1266,56,494,684,72
1267,56,494,685,72
1268,,495,735,72
1269,,495,736,72
1270,43,496,737,72
1271,43,496,738,72
1272,20,497,739,72
1273,20,497,696,72
1274,33,498,740,72
1275,33,498,741,72
1276,21,500,742,72
1277,21,500,701,72
1278,25,500,743,72
1279,25,500,703,72
1280,47,501,744,72
1281,28,502,745,72
1282,28,502,705,72
1283,38,503,746,72
1284,38,503,747,72
1285,18,504,748,69
1286,18,504,749,69
1287,22,504,750,80
1288,26,504,751,80
1289,26,504,752,80
1290,34,504,753,217
1291,38,504,754,217
1292,38,504,755,217
1293,31,505,756,73
1294,24,506,757,73
1295,25,507,758,82
1296,25,507,759,82
1297,20,508,760,73
1298,24,508,761,73
1299,24,508,762,73
1300,31,509,763,73
1301,31,509,762,73
1302,36,510,764,82
1303,36,510,765,82
1304,40,510,766,82
1305,40,510,767,82
1306,26,511,768,73
1307,45,512,769,73
1308,45,512,762,73
1309,21,513,770,82
1310,21,513,759,82
1311,25,513,771,82
1312,25,513,765,82
1313,29,513,772,82
1314,29,513,767,82
1315,33,513,773,82
1316,33,513,774,82
1317,35,514,775,73
1318,24,515,776,82
1319,24,515,759,82
1320,43,516,777,73
1321,43,516,778,73
1322,37,517,779,73
1323,26,518,780,73
1324,22,519,781,73
1325,26,519,782,73
1326,26,519,778,73
1327,44,520,783,73
1328,25,521,784,82
1329,25,521,785,82
1330,27,522,786,82
1331,27,522,785,82
1332,35,523,787,73
1333,21,524,788,82
1334,21,524,785,82
1335,35,525,789,73
1336,37,526,790,73
1337,37,526,778,73
1338,27,527,791,82
1339,27,527,765,82
1340,31,527,792,82
1341,31,527,767,82
1342,23,528,793,73
1343,43,529,794,77
1344,35,530,795,77
1345,31,531,796,77
1346,48,532,797,77
1347,28,533,798,77
1348,32,534,799,77
1349,36,535,800,77
1350,37,536,801,77
1351,23,537,802,77
1352,39,537,803,77
1353,39,537,804,77
1354,24,538,805,77
1355,41,539,806,77
1356,21,540,807,77
1357,21,540,804,77
1358,25,540,808,77
1359,25,540,809,77
1360,23,541,810,77
1361,24,542,811,77
1362,27,543,812,77
1363,27,543,809,77
1364,40,544,813,77
1365,38,545,814,77
1366,42,546,815,77
1367,46,547,816,77
