ID,EDAD,ID_ATLETA,ID_RESULTADO,ID_PAIS_REPRESENTA
95890,31,44849,38722,128
95891,35,44849,38723,128
95892,35,44849,38724,128
95893,39,44849,38725,128
95894,39,44849,38726,128
95895,43,44849,38727,129
95896,43,44849,38728,129
95897,47,44849,38729,129
95898,25,44850,38730,112
95899,38,44851,38731,112
95900,24,44852,38732,112
95901,24,44852,32516,112
95902,31,44853,38733,112
95903,28,44854,34763,112
95904,23,44855,38734,112
95905,23,44856,38735,112
95906,31,44856,38736,112
95907,38,44857,32945,112
95908,28,44858,38737,112
95909,23,44859,38738,112
95910,31,44859,38739,112
95911,21,44860,32673,112
95912,21,44860,38740,112
95913,25,44860,38741,112
95914,25,44860,38742,112
95915,25,44860,32676,112
95916,29,44860,38743,127
95917,29,44860,35130,127
95918,29,44860,32546,127
95919,33,44860,34185,128
95920,33,44860,38744,128
95921,33,44860,33537,128
95922,37,44860,36065,128
95923,37,44861,38745,112
95924,37,44861,38746,112
95925,24,44862,38747,112
95926,24,44862,38748,112
95927,28,44862,38749,112
95928,28,44862,38750,112
95929,21,44863,38751,112
95930,21,44863,38752,112
95931,25,44863,38753,112
95932,29,44863,38754,112
95933,29,44863,32632,112
95934,22,44864,36100,127
95935,22,44864,38755,127
95936,26,44864,34185,128
95937,30,44864,38756,128
95938,30,44864,33760,128
95939,38,44864,38757,129
95940,38,44864,38758,129
95941,38,44864,38759,129
95942,42,44864,38760,129
95943,42,44864,38761,129
95944,42,44864,38762,129
95945,38,44865,38763,112
95946,24,44866,38764,112
95947,23,44867,38765,112
95948,27,44867,33828,112
95949,27,44867,38766,112
95950,35,44867,34390,112
95951,35,44867,36746,112
95952,44,44868,33944,112
95953,48,44868,38696,112
95954,20,44869,38767,127
95955,24,44869,34416,128
95956,24,44869,33547,128
95957,28,44869,38768,128
95958,28,44869,32568,128
95959,28,44869,34371,128
95960,32,44869,32558,128
95961,32,44869,38769,128
95962,32,44869,38770,128
95963,36,44869,38771,129
95964,36,44869,38772,129
95965,36,44869,38773,129
95966,44,44869,38774,129
95967,44,44869,38775,129
95968,48,44870,38776,112
95969,28,44871,32942,112
95970,21,44872,38777,112
95971,21,44872,38778,112
95972,43,44873,38779,112
95973,39,44874,38780,112
95974,46,44875,38781,113
95975,17,44876,38782,113
95976,39,44877,35514,113
95977,29,44878,34136,113
95978,42,44879,38783,113
95979,37,44880,36860,113
95980,37,44880,32836,113
95981,41,44880,38784,113
95982,41,44880,38785,113
95983,41,44880,36815,113
95984,54,44881,38786,113
95985,19,44882,38787,113
95986,38,44883,32967,113
95987,38,44883,38788,113
95988,41,44884,38789,113
95989,34,44885,35835,113
95990,44,44886,38790,113
95991,17,44887,38791,185
95992,18,44888,38792,185
95993,18,44888,38793,185
95994,20,44889,38794,185
95995,20,44889,38793,185
95996,19,44890,38795,185
95997,23,44890,38796,185
95998,23,44890,38797,185
95999,18,44891,38798,185
96000,18,44891,38799,185
96001,18,44891,38800,185
96002,16,44892,38801,185
96003,20,44892,38802,185
96004,20,44892,38803,185
96005,22,44893,38804,114
96006,22,44893,38805,114
96007,22,44894,38806,114
96008,22,44894,38807,114
96009,22,44894,38808,114
96010,16,44895,38807,114
96011,16,44895,38809,114
96012,16,44895,38808,114
96013,22,44896,38810,114
96014,22,44896,38806,114
96015,22,44896,38808,114
96016,21,44897,38811,114
96017,21,44897,38812,114
96018,21,44897,38813,114
96019,21,44897,38814,114
96020,25,44897,38815,114
96021,25,44897,38816,114
96022,29,44897,38817,114
96023,29,44897,38818,114
96024,33,44897,38819,114
96025,21,44898,38820,190
96026,21,44898,38821,190
96027,21,44898,38822,190
96028,17,44899,38823,114
96029,17,44899,38807,114
96030,17,44899,38808,114
96031,21,44900,38824,114
96032,21,44900,38825,114
96033,21,44900,38826,114
96034,21,44900,38827,114
96035,16,44901,38828,134
96036,20,44901,38829,134
96037,21,44902,38830,134
96038,13,44903,38831,135
96039,17,44903,38832,135
96040,21,44903,38833,135
96041,21,44903,38834,135
96042,25,44903,38835,135
96043,15,44904,38836,135
96044,15,44904,38837,135
96045,14,44905,38838,135
96046,14,44905,38839,135
96047,14,44905,38840,135
96048,14,44905,38841,135
96049,18,44905,38842,135
96050,18,44905,38843,135
96051,18,44905,38844,135
96052,16,44906,38845,135
96053,16,44906,38846,135
96054,17,44907,38847,135
96055,17,44907,38848,135
96056,19,44908,38849,135
96057,19,44908,38850,135
96058,17,44909,38851,135
96059,16,44910,38852,135
96060,16,44911,38853,135
96061,13,44912,38854,135
96062,13,44912,38855,135
96063,13,44912,38856,135
96064,13,44912,38850,135
96065,17,44913,38857,135
96066,17,44913,38858,135
96067,17,44913,38859,135
96068,21,44913,38860,135
96069,21,44913,38861,135
96070,16,44914,38807,135
96071,16,44914,38850,135
96072,18,44915,38862,135
96073,18,44915,38850,135
96074,18,44916,38863,16
96075,18,44916,38864,16
96076,18,44916,38865,16
96077,18,44916,38866,16
96078,18,44916,38867,16
96079,22,44917,38868,16
96080,22,44917,38869,16
96081,22,44917,38870,16
96082,22,44917,38871,16
96083,24,44918,38872,16
96084,24,44918,38873,16
96085,24,44918,38865,16
96086,16,44919,38874,16
96087,16,44919,38875,16
96088,16,44919,38876,16
96089,16,44919,38877,16
96090,16,44920,38865,16
96091,16,44920,38867,16
96092,15,44921,38878,16
96093,15,44921,38879,16
96094,15,44921,38880,16
96095,24,44922,38881,16
96096,24,44922,38882,16
96097,28,44922,38883,16
96098,28,44922,38884,16
96099,20,44923,38885,16
96100,20,44923,38886,16
96101,20,44924,38887,16
96102,20,44924,38888,16
96103,17,44925,38889,16
96104,17,44925,38890,16
96105,17,44925,38891,16
96106,17,44925,38892,16
96107,17,44925,38893,16
96108,17,44925,38894,16
96109,17,44926,38895,16
96110,17,44926,38896,16
96111,17,44926,38897,16
96112,17,44926,38874,16
96113,17,44926,38877,16
96114,19,44927,38898,16
96115,19,44927,38899,16
96116,19,44927,38886,16
96117,25,44928,38900,16
96118,16,44929,38886,16
96119,16,44929,38901,16
96120,17,44931,38902,16
96121,17,44931,38903,16
96122,17,44931,38886,16
96123,18,44932,38904,16
96124,18,44932,38874,16
96125,18,44932,38905,16
96126,18,44932,38906,16
96127,18,44932,38907,16
96128,18,44932,38877,16
96129,19,44933,38908,16
96130,18,44934,38909,16
96131,18,44934,38910,16
96132,18,44935,38865,16
96133,18,44935,38911,16
96134,18,44935,38912,16
96135,18,44935,38867,16
96136,22,44935,38913,16
96137,17,44936,38914,16
96138,17,44936,38915,16
96139,17,44936,38916,16
96140,22,44937,38917,16
96141,22,44937,38918,16
96142,26,44937,38919,16
96143,26,44937,38920,16
96144,30,44937,38921,16
96145,30,44937,38922,16
96146,23,44938,38923,16
96147,23,44938,38924,16
96148,18,44939,38925,16
96149,18,44939,38926,16
96150,18,44939,38867,16
96151,17,44940,38927,16
96152,17,44940,38928,16
96153,16,44941,38929,16
96154,16,44941,38930,16
96155,16,44941,38931,16
96156,16,44941,38932,16
96157,16,44941,38933,16
96158,15,44942,38874,16
96159,15,44942,38934,16
96160,15,44942,38877,16
96161,19,44943,38935,16
96162,19,44944,38936,16
96163,18,44945,38937,16
96164,18,44945,38938,16
96165,18,44945,38939,16
96166,20,44946,38940,16
96167,20,44946,38941,16
96168,24,44947,38942,16
96169,21,44948,38943,16
96170,21,44948,38944,16
96171,16,44949,38945,16
96172,16,44949,38946,16
96173,20,44949,38947,16
96174,20,44949,38948,16
96175,21,44950,38949,16
96176,20,44951,38950,16
96177,20,44951,38951,16
96178,18,44952,38952,16
96179,19,44953,38953,16
96180,20,44954,38954,16
96181,16,44955,38955,16
96182,20,44955,38956,16
96183,25,44956,38957,16
96184,25,44956,38951,16
96185,25,44957,38958,16
96186,20,44958,38959,16
96187,20,44958,38960,16
96188,19,44959,38961,16
96189,19,44959,38962,16
96190,20,44960,38963,16
96191,20,44960,38964,16
96192,20,44960,38965,16
96193,18,44961,38966,16
96194,18,44961,38967,16
96195,22,44961,38968,16
96196,22,44961,38969,16
96197,22,44962,38970,16
96198,22,44962,38971,16
96199,22,44962,38939,16
96200,18,44963,38972,16
96201,18,44963,38973,16
96202,20,44964,38974,16
96203,20,44964,38975,16
96204,20,44964,38951,16
96205,19,44965,38976,16
96206,19,44965,38977,16
96207,19,44965,38978,16
96208,19,44965,38979,16
96209,21,44966,38940,16
96210,22,44967,38980,16
96211,22,44967,38981,16
96212,21,44968,38982,16
96213,21,44968,38983,16
96214,21,44969,38984,16
96215,21,44969,38985,16
96216,24,44970,38986,16
96217,24,44970,38987,16
96218,18,44971,38975,16
96219,18,44971,38988,16
96220,18,44972,38989,16
96221,18,44972,38990,16
96222,18,44972,38991,16
96223,22,44972,38992,16
96224,22,44972,38993,16
96225,22,44972,38994,16
96226,26,44972,38995,16
96227,26,44972,38996,16
96228,30,44972,38997,16
96229,30,44972,38998,16
96230,21,44973,38999,16
96231,21,44973,39000,16
96232,23,44974,39001,16
96233,23,44974,39002,16
96234,21,44975,39003,16
96235,23,44976,39004,16
96236,23,44976,38949,16
96237,25,44977,39005,16
96238,16,44978,39006,16
96239,16,44978,39007,16
96240,20,44978,39008,16
96241,20,44978,39009,16
96242,20,44978,39010,16
96243,20,44978,38949,16
96244,24,44978,39011,16
96245,24,44978,39012,16
96246,24,44978,39013,16
96247,24,44978,38939,16
96248,19,44979,38983,16
96249,19,44979,39014,16
96250,18,44980,39015,16
96251,18,44980,39016,16
96252,24,44981,39017,16
96253,24,44981,38983,16
96254,21,44982,39018,16
96255,21,44982,38983,16
96256,18,44983,39019,16
96257,18,44983,38972,16
96258,18,44984,39020,16
96259,18,44984,39021,16
96260,18,44984,39022,16
96261,18,44984,38949,16
96262,22,44984,39023,16
96263,22,44984,39024,16
96264,22,44984,39025,16
96265,22,44984,39026,16
96266,22,44984,39027,16
96267,22,44984,38939,16
96268,19,44985,39028,16
96269,19,44986,39029,16
96270,19,44986,38936,16
96271,21,44987,38950,16
96272,21,44987,38951,16
96273,24,44988,39030,16
96274,24,44988,39031,16
96275,24,44988,38951,16
96276,28,44988,39032,16
96277,28,44988,38972,16
96278,18,44989,39033,16
96279,18,44989,39034,16
96280,18,44989,38940,16
96281,22,44989,39035,16
96282,22,44989,39036,16
96283,22,44989,39037,16
96284,22,44989,38936,16
96285,22,44989,39038,16
96286,26,44989,39039,16
96287,26,44989,38982,16
96288,18,44990,39040,16
96289,18,44990,39041,16
96290,18,44990,38972,16
96291,17,44991,39042,36
96292,26,44992,39043,36
96293,18,44993,39044,36
96294,22,44993,39045,36
96295,19,44994,39046,157
96296,19,44994,39047,157
96297,17,44995,39048,157
96298,17,44995,39047,157
96299,19,44996,39049,17
96300,21,44997,39050,17
96301,21,44997,39051,17
96302,17,44998,39052,17
96303,17,44998,39053,17
96304,18,44999,39054,17
96305,22,44999,39055,17
96306,16,45000,39056,17
96307,22,45001,39057,17
96308,14,45002,39058,17
96309,14,45002,39059,17
96310,16,45003,39060,17
96311,30,45004,39061,17
96312,30,45004,39062,17
96313,18,45005,39063,17
96314,18,45005,39064,17
96315,18,45006,39065,17
96316,18,45006,39066,17
96317,22,45006,39067,17
96318,22,45006,39068,17
96319,28,45007,39069,17
96320,28,45007,39070,17
96321,28,45007,39071,17
96322,28,45007,39072,17
96323,16,45008,39073,17
96324,20,45008,39074,17
96325,20,45008,39075,17
96326,17,45009,39076,17
96327,17,45009,39077,17
96328,21,45009,39078,17
96329,21,45009,39079,17
96330,21,45009,39080,17
96331,21,45009,39081,17
96332,16,45010,39082,17
96333,16,45010,39083,17
96334,16,45010,39084,17
96335,15,45011,39085,17
96336,15,45011,39086,17
96337,19,45011,39087,17
96338,19,45011,39088,17
96339,19,45012,39089,17
96340,19,45012,39090,17
96341,19,45012,39091,17
96342,19,45012,39092,17
96343,19,45012,39093,17
96344,19,45012,39094,17
96345,19,45013,39095,17
96346,19,45013,39096,17
96347,18,45014,39097,17
96348,18,45014,39098,17
96349,26,45015,39099,17
96350,26,45015,39100,17
96351,16,45016,39101,17
96352,16,45016,39102,17
96353,16,45016,39103,17
96354,16,45016,39104,17
96355,16,45016,39105,17
96356,16,45017,39106,17
96357,16,45017,39107,17
96358,14,45018,39108,17
96359,18,45018,39109,17
96360,16,45019,39110,17
96361,18,45020,39111,17
96362,18,45020,39112,17
96363,18,45020,39113,17
96364,22,45020,39109,17
96365,18,45021,39093,17
96366,18,45021,39114,17
96367,18,45021,39115,17
96368,18,45021,39116,17
96369,18,45021,39117,17
96370,18,45021,39094,17
96371,22,45021,39118,17
96372,22,45021,39119,17
96373,22,45021,39120,17
96374,22,45021,39121,17
96375,30,45021,39122,17
96376,30,45021,39123,17
96377,30,45021,39124,17
96378,30,45021,39125,17
96379,19,45022,39126,17
96380,19,45022,39127,17
96381,20,45023,39128,17
96382,24,45023,39129,17
96383,15,45024,39130,17
96384,14,45025,39131,17
96385,19,45026,39132,17
96386,19,45026,39133,17
96387,15,45027,39134,17
96388,15,45027,39135,17
96389,15,45027,39136,17
96390,15,45028,39137,17
96391,15,45028,39138,17
96392,20,45029,39139,17
96393,20,45029,39140,17
96394,16,45030,39141,17
96395,17,45031,39142,17
96396,17,45031,39143,17
96397,21,45031,39144,17
96398,25,45031,39145,17
96399,29,45031,39146,17
96400,14,45032,39147,17
96401,14,45032,39148,17
96402,14,45032,39121,17
96403,17,45033,39149,17
96404,17,45033,39150,17
96405,17,45033,39151,17
96406,23,45034,39152,183
96407,15,45035,39080,17
96408,15,45035,39153,17
96409,15,45035,39154,17
96410,18,45036,39155,17
96411,18,45036,39156,17
96412,16,45037,39157,17
96413,16,45038,39158,17
96414,22,45039,39159,17
96415,22,45039,39160,17
96416,14,45040,39161,17
96417,14,45040,39162,17
96418,18,45040,39163,17
96419,18,45040,39164,17
96420,18,45040,39165,17
96421,18,45040,39166,17
96422,18,45040,39167,17
96423,16,45041,39168,17
96424,16,45041,39169,17
96425,16,45041,39167,17
96426,16,45041,39094,17
96427,21,45042,39170,17
96428,21,45042,39171,17
96429,15,45043,39172,17
96430,15,45043,39083,17
96431,15,45043,39105,17
96432,19,45044,39173,17
96433,19,45044,39174,17
96434,19,45044,39113,17
96435,23,45044,39175,17
96436,23,45044,39176,17
96437,23,45044,39109,17
96438,23,45044,39177,17
96439,23,45044,39053,17
96440,27,45044,39178,17
96441,27,45044,39179,17
96442,27,45044,39077,17
96443,27,45044,39151,17
96444,15,45045,39180,17
96445,17,45046,39181,17
96446,17,45046,39182,17
96447,17,45046,39084,17
96448,19,45047,39183,17
96449,18,45048,39180,17
96450,18,45049,39184,17
96451,16,45050,39185,17
96452,16,45050,39186,17
96453,16,45050,39187,17
96454,16,45050,39188,17
96455,16,45050,39083,17
96456,16,45050,39189,17
96457,16,45050,39105,17
96458,16,45051,39190,17
96459,17,45052,39191,17
96460,17,45052,39192,17
96461,17,45053,39193,17
96462,17,45053,39194,17
96463,17,45054,39195,17
96464,17,45054,39196,17
96465,17,45054,39197,17
96466,16,45055,39198,17
96467,15,45056,39199,17
96468,15,45056,39200,17
96469,15,45056,39136,17
96470,16,45057,39201,17
96471,16,45057,39202,17
96472,16,45057,39203,17
96473,17,45058,39204,17
96474,15,45059,39205,17
96475,17,45060,39206,17
96476,17,45060,39207,17
96477,17,45060,39051,17
96478,18,45061,39208,17
96479,14,45062,39209,17
96480,14,45062,39210,17
96481,18,45062,39211,17
96482,18,45062,39212,17
96483,18,45062,39213,17
96484,18,45062,39136,17
96485,18,45063,39214,17
96486,18,45063,39215,17
96487,16,45064,39216,17
96488,16,45064,39197,17
96489,16,45064,39217,17
96490,16,45064,39218,17
96491,23,45065,39219,17
96492,23,45065,39220,17
96493,20,45066,39221,17
96494,20,45066,39140,17
96495,19,45067,39222,17
96496,23,45067,39223,17
96497,18,45068,39224,17
96498,18,45068,39225,17
96499,22,45068,39226,17
96500,22,45068,39227,17
96501,16,45069,39228,17
96502,16,45069,39229,17
96503,16,45069,39109,17
96504,16,45069,39075,17
96505,20,45070,39230,17
96506,15,45071,39231,17
96507,15,45071,39232,17
96508,19,45072,39233,17
96509,19,45072,39053,17
96510,15,45073,39234,17
96511,15,45073,39113,17
96512,17,45074,39235,17
96513,17,45074,39203,17
96514,18,45075,39236,17
96515,18,45075,39237,17
96516,18,45075,39238,17
96517,18,45075,39239,17
96518,22,45075,39240,17
96519,22,45075,39241,17
96520,26,45075,39242,17
96521,18,45076,39243,17
96522,18,45076,39244,17
96523,18,45076,39084,17
96524,25,45077,39245,17
96525,25,45077,39246,17
96526,17,45078,39247,17
96527,17,45078,39248,17
96528,17,45078,39051,17
96529,21,45078,39249,17
96530,21,45078,39123,17
96531,21,45078,39250,17
96532,21,45078,39251,17
96533,21,45078,39125,17
96534,25,45078,39197,17
96535,25,45078,39252,17
96536,25,45078,39253,17
96537,25,45078,39140,17
96538,18,45079,39254,17
96539,18,45079,39255,17
96540,18,45080,39256,17
96541,22,45080,39257,17
96542,21,45081,39132,17
96543,21,45081,39258,17
96544,17,45082,39123,17
96545,21,45082,39196,17
96546,21,45082,39197,17
96547,27,45083,39259,17
96548,27,45083,39260,17
96549,17,45084,39261,17
96550,17,45084,39262,17
96551,17,45084,39263,17
96552,16,45085,39264,17
96553,16,45085,39080,17
96554,18,45086,39265,17
96555,22,45086,39266,17
96556,22,45086,39267,17
96557,20,45087,39268,17
96558,20,45087,39269,17
96559,24,45087,39270,17
96560,24,45087,39271,17
96561,19,45088,39272,17
96562,19,45088,39273,17
96563,19,45088,39274,17
96564,19,45088,39151,17
96565,19,45089,39275,17
96566,19,45089,39276,17
96567,18,45090,39277,17
96568,18,45090,39278,17
96569,14,45091,38885,17
96570,18,45091,39279,17
96571,16,45092,39280,17
96572,16,45092,39281,17
96573,16,45092,39282,17
96574,16,45092,39118,17
96575,16,45093,39283,17
96576,16,45093,39284,17
96577,20,45093,39285,17
96578,15,45094,39286,17
96579,15,45094,39125,17
96580,17,45095,39287,17
96581,17,45095,39288,17
96582,20,45096,39289,17
96583,20,45096,39290,17
96584,20,45096,39121,17
96585,16,45097,39291,17
96586,16,45097,39292,17
96587,14,45098,39293,17
96588,14,45098,39294,17
96589,18,45098,39295,17
96590,18,45098,39296,17
96591,18,45098,39297,17
96592,14,45099,39298,17
96593,14,45099,39113,17
96594,18,45099,39158,17
96595,24,45100,39123,17
96596,17,45101,39077,17
96597,17,45101,39299,17
96598,17,45102,39300,17
96599,17,45102,39301,17
96600,17,45102,39302,17
96601,21,45103,39303,17
96602,17,45104,39304,17
96603,19,45105,39305,17
96604,19,45105,39306,17
96605,19,45105,39307,17
96606,19,45105,39308,17
96607,19,45105,39125,17
96608,23,45105,39309,17
96609,23,45105,39196,17
96610,23,45105,39197,17
96611,23,45105,39310,17
96612,23,45105,39311,17
96613,23,45105,39140,17
96614,27,45105,39312,17
96615,27,45105,39313,17
96616,27,45105,39314,17
96617,27,45105,39315,17
96618,27,45105,39316,17
96619,27,45105,39317,17
96620,27,45105,39318,17
96621,27,45105,39319,17
96622,18,45106,39320,17
96623,22,45106,39321,17
96624,22,45106,39322,17
96625,22,45106,39323,17
96626,26,45106,39324,17
96627,15,45107,39325,17
96628,15,45107,39083,17
96629,15,45107,39326,17
96630,15,45107,39327,17
96631,15,45108,39328,17
96632,15,45108,39329,17
96633,19,45108,39330,17
96634,19,45108,39331,17
96635,19,45108,39332,17
96636,18,45109,39333,17
96637,18,45109,39093,17
96638,22,45109,39334,17
96639,22,45109,39335,17
96640,22,45109,39118,17
96641,22,45109,39336,17
96642,18,45110,39337,17
96643,18,45110,39338,17
96644,15,45111,39339,17
96645,15,45111,39340,17
96646,15,45111,39263,17
96647,21,45112,39341,17
96648,19,45113,39342,17
96649,19,45113,39343,17
96650,19,45113,39344,17
96651,15,45114,39345,17
96652,15,45114,39346,17
96653,15,45114,39347,17
96654,20,45115,39348,17
96655,20,45115,39349,17
96656,20,45115,39125,17
96657,24,45115,39350,17
96658,24,45115,39351,17
96659,24,45115,39140,17
96660,15,45116,39352,17
96661,15,45116,39353,17
96662,15,45116,39354,17
96663,26,45117,39355,17
96664,18,45118,39048,17
96665,18,45118,39246,17
96666,22,45118,39356,17
96667,22,45118,39160,17
96668,17,45119,39357,17
96669,17,45119,39118,17
96670,17,45119,39121,17
96671,17,45120,39358,17
96672,17,45120,39151,17
96673,19,45121,39359,17
96674,19,45121,39360,17
96675,19,45121,39196,17
96676,19,45121,39140,17
96677,23,45121,39361,17
96678,23,45121,39362,17
96679,23,45121,39315,17
96680,23,45121,39319,17
96681,27,45121,39363,17
96682,20,45122,39364,17
96683,16,45123,39365,17
96684,16,45123,39366,17
96685,16,45123,39367,17
96686,16,45123,39354,17
96687,18,45124,39368,17
96688,18,45124,39354,17
96689,19,45125,39369,17
96690,19,45125,39370,17
96691,19,45126,39371,17
96692,19,45126,39372,17
96693,26,45127,38794,17
96694,26,45127,39100,17
96695,17,45128,39373,17
96696,17,45128,39374,17
96697,17,45128,39080,17
96698,17,45128,39263,17
96699,18,45129,39375,17
96700,16,45130,39376,17
96701,16,45130,39203,17
96702,16,45130,39136,17
96703,19,45131,39377,17
96704,19,45132,39378,17
96705,19,45132,39077,17
96706,17,45133,39118,17
96707,17,45133,39379,17
96708,17,45133,39380,17
96709,17,45133,39332,17
96710,17,45134,39381,17
96711,21,45134,39382,17
96712,21,45134,39383,17
96713,21,45134,15450,17
96714,25,45134,39384,17
96715,25,45134,39385,17
96716,25,45134,39386,17
96717,33,45134,39387,17
96718,20,45135,39388,17
96719,20,45135,39389,17
96720,16,45136,39390,17
96721,16,45136,39391,17
96722,18,45137,39392,17
96723,18,45137,39393,17
96724,18,45137,39093,17
96725,18,45137,39394,17
96726,18,45137,39395,17
96727,18,45137,39094,17
96728,17,45138,39396,17
96729,17,45138,39397,17
96730,17,45138,39051,17
96731,21,45138,39398,17
96732,21,45138,39399,17
96733,25,45138,39400,17
96734,16,45139,39401,17
96735,16,45139,39080,17
96736,16,45139,39402,17
96737,16,45139,39403,17
96738,16,45139,39263,17
96739,18,45140,39404,17
96740,18,45140,39405,17
96741,18,45140,39084,17
96742,14,45141,39406,17
96743,14,45141,39407,17
96744,14,45141,39203,17
96745,16,45142,39408,17
96746,17,45143,39409,17
96747,17,45143,39053,17
96748,20,45144,39196,17
96749,24,45144,39410,17
96750,16,45145,39411,17
96751,21,45146,39412,183
96752,18,45147,38957,17
96753,18,45147,39413,17
96754,18,45147,38988,17
96755,22,45147,39414,17
96756,22,45147,39415,17
96757,22,45147,39416,17
96758,23,45148,39417,17
96759,23,45148,39418,17
96760,16,45149,39419,17
96761,20,45150,39420,17
96762,20,45150,39421,17
96763,20,45150,39422,17
96764,24,45150,39423,17
96765,17,45151,39424,17
96766,17,45151,39416,17
96767,17,45152,39425,17
96768,17,45152,39426,17
96769,17,45152,39427,17
96770,21,45152,39428,17
96771,21,45152,39429,17
96772,21,45152,39430,17
96773,24,45153,39431,183
96774,24,45153,39432,183
96775,24,45153,39433,183
96776,24,45153,39434,183
96777,24,45153,39435,183
96778,24,45153,39436,183
96779,24,45153,39437,183
96780,24,45153,39438,183
96781,19,45154,39439,17
96782,19,45154,39440,17
96783,17,45155,13366,183
96784,17,45155,39441,183
96785,17,45155,39442,183
96786,17,45155,39443,183
96787,29,45155,39444,17
96788,29,45155,39445,17
96789,29,45155,39446,17
96790,33,45155,39447,17
96791,33,45155,39448,17
96792,33,45155,39449,17
96793,20,45156,39450,17
96794,20,45156,39451,17
96795,15,45157,39452,17
96796,15,45157,39453,17
96797,19,45157,39454,17
96798,19,45157,39455,17
96799,23,45158,39456,183
96800,23,45158,39457,183
96801,23,45158,39458,183
96802,23,45159,39459,17
96803,19,45160,38950,17
96804,19,45160,38988,17
96805,19,45160,39460,17
96806,22,45161,39461,17
96807,22,45161,38988,17
96808,22,45162,39462,17
96809,22,45162,39463,17
96810,22,45162,39464,17
96811,22,45162,39465,17
96812,26,45162,39466,17
96813,26,45162,39467,17
96814,18,45163,39468,17
96815,18,45163,39469,17
96816,22,45163,39470,17
96817,22,45163,39471,17
96818,22,45163,39472,17
96819,17,45164,39473,17
96820,17,45164,39474,17
96821,23,45165,39475,17
96822,23,45165,39422,17
96823,27,45165,39476,17
96824,27,45165,39477,17
96825,27,45165,39423,17
96826,19,45166,39478,17
96827,19,45166,39479,17
96828,18,45167,39480,17
96829,22,45168,39481,17
96830,22,45168,39472,17
96831,21,45169,39482,17
96832,19,45170,39483,17
96833,19,45170,39453,17
96834,20,45171,39484,17
96835,28,45171,39485,17
96836,17,45172,39486,17
96837,17,45173,39487,17
96838,17,45173,39488,17
96839,17,45173,39489,17
96840,17,45173,39490,17
96841,17,45173,39491,17
96842,18,45174,39453,17
96843,29,45175,39492,183
96844,29,45175,39493,183
96845,29,45175,39458,183
96846,19,45176,39494,17
96847,19,45176,39495,17
96848,17,45177,39496,17
96849,17,45177,39497,17
96850,17,45177,39449,17
96851,21,45177,39498,17
96852,21,45177,39499,17
96853,25,45177,39500,17
96854,25,45177,39501,17
96855,23,45178,39502,17
96856,23,45178,39034,17
96857,23,45178,39503,17
96858,23,45178,39449,17
96859,,45179,39504,183
96860,,45179,13367,183
96861,,45179,39505,183
96862,,45179,39506,183
96863,20,45180,39507,17
96864,18,45181,39508,17
96865,18,45181,39509,17
96866,18,45181,39510,17
96867,18,45181,39511,17
96868,18,45181,39512,17
96869,18,45181,39513,17
96870,29,45182,39514,17
96871,29,45182,39515,17
96872,29,45182,39516,17
96873,22,45183,39517,17
96874,18,45184,39518,17
96875,18,45184,39519,17
96876,18,45184,39520,17
96877,18,45184,39491,17
96878,21,45185,39521,17
96879,21,45185,39466,17
96880,21,45185,39467,17
96881,19,45186,39522,17
96882,23,45186,39523,17
96883,19,45187,39524,17
96884,19,45187,39515,17
96885,19,45187,39525,17
96886,19,45188,39526,17
96887,19,45188,39470,17
96888,17,45189,39527,17
96889,19,45190,39528,17
96890,19,45190,39529,17
96891,23,45190,39530,17
96892,23,45190,39531,17
96893,20,45191,39532,17
96894,20,45191,39533,17
96895,20,45191,39534,17
96896,19,45192,39531,17
96897,23,45192,39535,17
96898,23,45192,39536,17
96899,23,45192,39537,17
96900,23,45192,39455,17
96901,20,45193,39536,17
96902,20,45193,39537,17
96903,18,45194,39538,17
96904,18,45194,39539,17
96905,19,45195,39540,17
96906,19,45195,39541,17
96907,23,45195,39542,17
96908,23,45195,39418,17
96909,23,45195,39543,17
96910,23,45195,39544,17
96911,27,45195,39545,17
96912,27,45195,39546,17
96913,19,45196,39547,17
96914,19,45196,39548,17
96915,19,45196,39469,17
96916,23,45196,39549,17
96917,23,45196,39550,17
96918,23,45196,39472,17
96919,23,45197,39551,17
96920,23,45197,39552,17
96921,19,45198,39470,17
96922,19,45198,39471,17
96923,30,45199,39553,17
96924,34,45199,39554,17
96925,20,45200,39555,17
96926,20,45200,39511,17
96927,20,45200,39556,17
96928,20,45200,39557,17
96929,20,45200,39558,17
96930,18,45201,39559,17
96931,18,45201,39560,17
96932,19,45202,39561,17
96933,19,45203,39562,17
96934,19,45203,39563,17
96935,23,45203,39564,17
96936,23,45203,39565,17
96937,27,45203,39566,17
96938,27,45203,39567,17
96939,20,45204,39568,17
96940,20,45204,39429,17
96941,20,45204,39569,17
96942,24,45204,39570,17
96943,24,45204,39571,17
96944,24,45204,39542,17
96945,28,45204,39572,17
96946,28,45204,39573,17
96947,28,45204,39574,17
96948,18,45205,39575,17
96949,18,45205,39495,17
96950,21,45206,39576,17
96951,25,45206,39577,17
96952,25,45206,39578,17
96953,23,45207,39579,17
96954,19,45208,39580,17
96955,19,45208,39581,17
96956,27,45208,39582,13
96957,27,45208,39583,13
96958,19,45209,39584,17
96959,19,45209,39585,17
96960,23,45209,39534,17
96961,19,45210,39586,17
96962,17,45211,39495,17
