ID,YEAR,CANTIDAD,ID_PAIS
284,1961,2035672.0,166
285,1961,29964000.0,74
286,1961,2399722.0,84
287,1961,8929316.0,99
288,1961,1941208.0,71
289,1961,40111.0,115
290,1961,18555250.0,101
291,1961,121236000.0,103
292,1961,3046654.0,189
293,1961,8577490.0,118
294,1961,3367082.0,160
295,1961,1702400.0,116
296,1961,136780.0,106
297,1961,2341065.0,171
298,1961,2858896.0,92
299,1961,15895.0,105
300,1961,2945662.0,215
301,1961,277969.0,119
302,1961,1594131.0,104
303,1961,7519998.0,108
304,1961,352971.0,172
305,1961,42889.0,170
306,1961,4751534.0,173
307,1961,1678788.0,177
308,1961,27399963.0,109
309,1961,2208026.0,176
310,1961,1658569.0,11
311,1961,69391.0,175
312,1961,865028.0,121
313,1961,4236386.0,122
314,1961,5436.0,226
315,1961,7838440.0,123
316,1961,43365219.0,111
317,1961,2561153.0,124
318,1961,8692048.0,125
319,1961,7885.0,206
320,1961,66462.0,178
321,1961,116820.0,168
322,1961,16989464.0,102
323,1961,3219451.0,154
324,1961,3925952.0,113
325,1962,56682.0,157
326,1962,8969047.0,161
327,1962,5521400.0,135
328,1962,1711319.0,190
329,1962,11014.0,134
330,1962,148877.0,187
331,1962,21020359.0,16
332,1962,2039346.0,36
333,1962,21272.0,158
334,1962,57008.0,136
335,1962,10742000.0,17
336,1962,7129864.0,13
337,1962,4168150.0,193
338,1962,2887398.0,208
339,1962,9220578.0,18
340,1962,2593302.0,89
341,1962,4924497.0,75
342,1962,53461661.0,197
343,1962,8012946.0,22
344,1962,173359.0,188
345,1962,3387512.0,39
346,1962,8351928.0,20
347,1962,96188.0,163
348,1962,46600.0,38
349,1962,3864140.0,164
350,1962,77599218.0,21
351,1962,234829.0,162
352,1962,93837.0,198
353,1962,233417.0,19
354,1962,536428.0,165
355,1962,1742502.0,76
356,1962,18614000.0,23
357,1962,5573815.0,107
358,1962,8486120.0,43
359,1962,5303841.0,82
360,1962,16691282.0,25
361,1962,202527.0,209
362,1962,221484.0,210
363,1962,1447037.0,26
364,1962,7574265.0,85
365,1962,8799.0,186
366,1962,601095.0,27
367,1962,9624660.0,88
368,1962,93122.0,195
369,1962,61224.0,199
370,1962,4647727.0,28
371,1962,3521164.0,86
372,1962,11778260.0,114
373,1962,4890425.0,90
374,1962,1041552.0,219
375,1962,31023366.0,29
376,1962,1241623.0,30
377,1962,22852158.0,130
378,1962,4491443.0,31
379,1962,427695.0,131
380,1962,47679792.0,1
381,1962,525754.0,132
382,1962,7281192.0,5
383,1962,3642324.0,140
384,1962,277490.0,211
385,1962,8448233.0,6
386,1962,96052.0,139
387,1962,4378604.0,7
388,1962,75412.0,35
389,1962,2202854.0,141
390,1962,4196712.0,87
391,1962,4049504.0,8
392,1962,10061734.0,10
393,1962,93345489.0,12
394,1962,467024193.0,15
395,1962,2836050.0,46
396,1962,7481832.0,47
397,1962,182378.0,48
398,1962,2293000.0,49
399,1962,1683761.0,51
400,1962,934615.0,52
401,1962,94933000.0,53
402,1962,9959414.0,93
403,1962,8363578.0,94
404,1962,5788854.0,77
405,1962,49508.0,224
406,1962,378190.0,56
407,1962,1911959.0,59
408,1962,1194085.0,145
409,1962,1535157.0,58
410,1962,17221.0,184
411,1962,10267067.0,117
412,1962,784681.0,146
413,1962,2863350.0,60
414,1962,320750.0,61
415,1962,2181586.0,57
416,1962,12404757.0,63
417,1962,22106.0,98
418,1962,5343117.0,62
419,1962,96332.0,200
420,1962,38683283.0,66
421,1962,16387.0,225
422,1962,1497338.0,182
423,1962,5494845.0,148
424,1962,323900.0,97
425,1962,22699703.0,150
426,1962,1045315.0,96
427,1962,7060376.0,149
428,1962,885938.0,205
429,1962,700349.0,65
430,1962,3799155.0,147
431,1962,8324218.0,64
432,1962,613808.0,151
433,1962,3711068.0,153
434,1962,46821845.0,67
435,1962,1901451.0,133
436,1962,3638918.0,68
437,1962,10570716.0,152
438,1962,4950.0,202
439,1962,2482000.0,69
440,1962,557139.0,155
441,1962,48161841.0,70
442,1962,1196289.0,156
443,1962,10792094.0,72
444,1962,30185979.0,73
445,1962,9851.0,222
446,1962,2082562.0,166
447,1962,30308500.0,74
448,1962,2450322.0,84
449,1962,8993985.0,99
450,1962,1989376.0,71
451,1962,45123.0,115
452,1962,18676550.0,101
453,1962,122591000.0,103
454,1962,3122124.0,189
455,1962,8841338.0,118
456,1962,3463524.0,160
457,1962,1750200.0,116
458,1962,140254.0,106
459,1962,2382914.0,171
460,1962,2937821.0,92
461,1962,16242.0,105
462,1962,3022827.0,215
463,1962,288291.0,119
464,1962,1603649.0,104
465,1962,7561588.0,108
466,1962,361070.0,172
467,1962,44042.0,170
468,1962,4894995.0,173
469,1962,1706841.0,177
470,1962,28242174.0,109
471,1962,2287181.0,176
472,1962,1716868.0,11
473,1962,71388.0,175
474,1962,881519.0,121
475,1962,4281744.0,122
476,1962,5471.0,226
477,1962,8068828.0,123
478,1962,43924755.0,111
479,1962,2592441.0,124
480,1962,9038222.0,125
481,1962,7902.0,206
482,1962,68391.0,178
483,1962,120163.0,168
484,1962,17503133.0,102
485,1962,3323427.0,154
486,1962,4049778.0,113
487,1963,57475.0,157
488,1963,9157465.0,161
489,1963,5599827.0,135
490,1963,1762621.0,190
491,1963,11839.0,134
492,1963,157006.0,187
493,1963,21364017.0,16
494,1963,2106142.0,36
495,1963,21949.0,158
496,1963,57778.0,136
497,1963,10950000.0,17
498,1963,7175811.0,13
499,1963,4293550.0,193
500,1963,2948133.0,208
501,1963,9289770.0,18
502,1963,2638082.0,89
503,1963,4998671.0,75
504,1963,55094115.0,197
505,1963,8078145.0,22
506,1963,179891.0,188
507,1963,3448532.0,39
508,1963,8437232.0,20
509,1963,98862.0,163
510,1963,47700.0,38
511,1963,3945729.0,164
512,1963,79915555.0,21
513,1963,235875.0,162
514,1963,98277.0,198
515,1963,240268.0,19
516,1963,549041.0,165
517,1963,1776214.0,76
518,1963,18964000.0,23
519,1963,5694247.0,107
520,1963,8656006.0,43
521,1963,5427511.0,82
522,1963,17210956.0,25
523,1963,206546.0,209
524,1963,228814.0,210
525,1963,1498647.0,26
526,1963,7736352.0,85
527,1963,8985.0,186
528,1963,607072.0,27
529,1963,9670685.0,88
530,1963,97670.0,195
531,1963,62031.0,199
532,1963,4684483.0,28
533,1963,3635798.0,86
534,1963,11969451.0,114
535,1963,5034334.0,90
536,1963,1067295.0,219
537,1963,31296651.0,29
538,1963,1258857.0,30
539,1963,23448979.0,130
540,1963,4523309.0,31
541,1963,441385.0,131
542,1963,48189939.0,1
543,1963,532592.0,132
544,1963,7458243.0,5
545,1963,3707945.0,140
546,1963,283018.0,211
547,1963,8479625.0,6
548,1963,96882.0,139
549,1963,4508444.0,7
550,1963,76996.0,35
551,1963,2267708.0,141
552,1963,4225675.0,87
553,1963,4122260.0,8
554,1963,10087947.0,10
555,1963,95962527.0,12
556,1963,477933619.0,15
557,1963,2852650.0,46
558,1963,7735824.0,47
559,1963,185653.0,48
560,1963,2379000.0,49
561,1963,1703868.0,51
562,1963,978607.0,52
563,1963,95900000.0,53
564,1963,10277790.0,93
565,1963,8697200.0,94
566,1963,5913680.0,77
567,1963,50780.0,224
568,1963,420494.0,56
569,1963,1971511.0,59
570,1963,1224169.0,145
571,1963,1594758.0,58
572,1963,17625.0,184
573,1963,10517531.0,117
574,1963,809138.0,146
575,1963,2898950.0,60
576,1963,324100.0,61
577,1963,2210919.0,57
578,1963,12726686.0,63
579,1963,22442.0,98
580,1963,5484252.0,62
581,1963,98775.0,200
582,1963,39982118.0,66
583,1963,16947.0,225
584,1963,1511854.0,182
585,1963,5570462.0,148
586,1963,322550.0,97
587,1963,23210687.0,150
588,1963,1075888.0,96
589,1963,7209807.0,149
590,1963,911290.0,205
591,1963,718861.0,65
592,1963,3893628.0,147
593,1963,8579350.0,64
594,1963,627358.0,151
595,1963,3822697.0,153
596,1963,47822569.0,67
597,1963,1960155.0,133
598,1963,3666537.0,68
599,1963,10782717.0,152
600,1963,5198.0,202
601,1963,2531800.0,69
602,1963,568603.0,155
603,1963,49325050.0,70
604,1963,1233267.0,156
605,1963,11112665.0,72
606,1963,31043711.0,73
607,1963,10076.0,222
608,1963,2129222.0,166
609,1963,30712000.0,74
610,1963,2504530.0,84
611,1963,9030355.0,99
612,1963,2039390.0,71
613,1963,50950.0,115
614,1963,18797850.0,101
615,1963,123960000.0,103
616,1963,3191311.0,189
617,1963,9115091.0,118
618,1963,3562469.0,160
619,1963,1795000.0,116
620,1963,143863.0,106
621,1963,2426750.0,171
622,1963,3014885.0,92
623,1963,16583.0,105
624,1963,3102170.0,215
625,1963,299332.0,119
626,1963,1616971.0,104
627,1963,7604328.0,108
628,1963,369527.0,172
629,1963,45176.0,170
630,1963,5045245.0,173
631,1963,1736697.0,177
632,1963,29114124.0,109
633,1963,2368868.0,176
634,1963,1776387.0,11
635,1963,73441.0,175
636,1963,897658.0,121
637,1963,4332926.0,122
638,1963,5503.0,226
639,1963,8311013.0,123
640,1963,44445903.0,111
641,1963,2622936.0,124
642,1963,9394588.0,125
643,1963,7919.0,206
644,1963,70400.0,178
645,1963,123416.0,168
646,1963,18042215.0,102
647,1963,3431381.0,154
648,1963,4177931.0,113
649,1964,58178.0,157
650,1964,9355514.0,161
651,1964,5673199.0,135
652,1964,1814135.0,190
653,1964,12690.0,134
654,1964,165305.0,187
655,1964,21708487.0,16
656,1964,2171029.0,36
657,1964,22656.0,158
658,1964,58664.0,136
659,1964,11167000.0,17
660,1964,7223801.0,13
661,1964,4439250.0,193
662,1964,3033221.0,208
663,1964,9378113.0,18
664,1964,2685619.0,89
665,1964,5076111.0,75
666,1964,56774465.0,197
667,1964,8144340.0,22
668,1964,186587.0,188
669,1964,3507959.0,39
670,1964,8524224.0,20
671,1964,101772.0,163
672,1964,48900.0,38
673,1964,4029472.0,164
674,1964,82262794.0,21
675,1964,236834.0,162
676,1964,102904.0,198
677,1964,247444.0,19
678,1964,562274.0,165
679,1964,1811694.0,76
680,1964,19325000.0,23
681,1964,5789228.0,107
682,1964,8825046.0,43
683,1964,5556209.0,82
684,1964,17739754.0,25
685,1964,210665.0,209
686,1964,236362.0,210
687,1964,1550661.0,26
688,1964,7902286.0,85
689,1964,9172.0,186
690,1964,612338.0,27
691,1964,9727804.0,88
692,1964,102945.0,195
693,1964,62843.0,199
694,1964,4722072.0,28
695,1964,3752313.0,86
696,1964,12179099.0,114
697,1964,5183283.0,90
698,1964,1094042.0,219
699,1964,31609195.0,29
700,1964,1277086.0,30
701,1964,24073696.0,130
702,1964,4548543.0,31
703,1964,455214.0,131
704,1964,48733997.0,1
705,1964,539830.0,132
706,1964,7640196.0,5
707,1964,3775510.0,140
708,1964,288852.0,211
709,1964,8510429.0,6
710,1964,97613.0,139
711,1964,4640795.0,7
712,1964,78621.0,35
713,1964,2334492.0,141
714,1964,4252876.0,87
715,1964,4196349.0,8
716,1964,10119835.0,10
717,1964,98675061.0,12
718,1964,489059309.0,15
719,1964,2866550.0,46
720,1964,7997655.0,47
721,1964,188983.0,48
722,1964,2475000.0,49
723,1964,1725181.0,51
724,1964,1029447.0,52
725,1964,96903000.0,53
726,1964,10590934.0,93
727,1964,9047387.0,94
728,1964,6040847.0,77
729,1964,52092.0,224
730,1964,465748.0,56
731,1964,2030440.0,59
732,1964,1255197.0,145
733,1964,1652102.0,58
734,1964,18058.0,184
735,1964,10774086.0,117
736,1964,834215.0,146
737,1964,2935200.0,60
738,1964,327750.0,61
739,1964,2240623.0,57
740,1964,13044254.0,63
741,1964,22766.0,98
742,1964,5630024.0,62
743,1964,101241.0,200
744,1964,41333878.0,66
745,1964,17537.0,225
746,1964,1529507.0,182
747,1964,5647380.0,148
748,1964,321250.0,97
749,1964,23737818.0,150
750,1964,1104017.0,96
751,1964,7363639.0,149
752,1964,937830.0,205
753,1964,736381.0,65
754,1964,3990361.0,147
755,1964,8835925.0,64
756,1964,642054.0,151
757,1964,3937008.0,153
758,1964,48856332.0,67
759,1964,2020941.0,133
760,1964,3694339.0,68
761,1964,11002819.0,152
762,1964,5484.0,202
763,1964,2585400.0,69
764,1964,580824.0,155
765,1964,50552592.0,70
766,1964,1271461.0,156
767,1964,11442301.0,72
768,1964,31916622.0,73
769,1964,10318.0,222
770,1964,2175409.0,166
771,1964,31139450.0,74
772,1964,2554066.0,84
773,1964,9035365.0,99
774,1964,2090840.0,71
775,1964,57531.0,115
776,1964,18919126.0,101
777,1964,125345000.0,103
778,1964,3263640.0,189
779,1964,9406702.0,118
780,1964,3664599.0,160
781,1964,1841600.0,116
782,1964,147609.0,106
783,1964,2472686.0,171
784,1964,3095170.0,92
785,1964,16926.0,105
786,1964,3183590.0,215
787,1964,310288.0,119
788,1964,1632114.0,104
789,1964,7661354.0,108
790,1964,378531.0,172
791,1964,46322.0,170
792,1964,5202846.0,173
793,1964,1772652.0,177
794,1964,30013573.0,109
795,1964,2452671.0,176
796,1964,1836621.0,11
797,1964,75544.0,175
798,1964,913399.0,121
799,1964,4389417.0,122
800,1964,5525.0,226
801,1964,8564755.0,123
802,1964,44941406.0,111
803,1964,2652376.0,124
804,1964,9758147.0,125
805,1964,7949.0,206
806,1964,72493.0,178
807,1964,126582.0,168
808,1964,18603097.0,102
809,1964,3542764.0,154
810,1964,4310332.0,113
811,1965,58782.0,157
812,1965,9565147.0,161
813,1965,5736582.0,135
814,1965,1864791.0,190
815,1965,13563.0,134
816,1965,173797.0,187
817,1965,22053661.0,16
818,1965,2234051.0,36
819,1965,23391.0,158
820,1965,59644.0,136
821,1965,11388000.0,17
822,1965,7270889.0,13
823,1965,4574650.0,193
824,1965,3118134.0,208
825,1965,9463667.0,18
826,1965,2735843.0,89
827,1965,5157929.0,75
828,1965,58500159.0,197
829,1965,8204168.0,22
830,1965,193012.0,188
831,1965,3565517.0,39
832,1965,8610000.0,20
833,1965,104838.0,163
834,1965,50100.0,38
835,1965,4115511.0,164
836,1965,84623747.0,21
837,1965,237694.0,162
838,1965,107686.0,198
839,1965,255010.0,19
840,1965,570975.0,165
841,1965,1849171.0,76
842,1965,19678000.0,23
843,1965,5856472.0,107
844,1965,8994936.0,43
845,1965,5690086.0,82
846,1965,18275814.0,25
847,1965,214939.0,209
848,1965,244156.0,210
849,1965,1602736.0,26
850,1965,8067651.0,85
851,1965,9366.0,186
852,1965,617345.0,27
853,1965,9779358.0,88
854,1965,108772.0,195
855,1965,63744.0,199
856,1965,4759012.0,28
857,1965,3868712.0,86
858,1965,12381256.0,114
859,1965,5337351.0,90
860,1965,1121739.0,219
861,1965,31954292.0,29
862,1965,1294566.0,30
863,1965,24727506.0,130
864,1965,4563732.0,31
865,1965,469010.0,131
866,1965,49282756.0,1
867,1965,547535.0,132
868,1965,7827726.0,5
869,1965,3845074.0,140
870,1965,295010.0,211
871,1965,8550333.0,6
872,1965,98226.0,139
873,1965,4774984.0,7
874,1965,80255.0,35
875,1965,2403465.0,141
876,1965,4280923.0,87
877,1965,4274348.0,8
878,1965,10147935.0,10
879,1965,101157868.0,12
880,1965,500114346.0,15
881,1965,2877300.0,46
882,1965,8270544.0,47
883,1965,192286.0,48
884,1965,2563000.0,49
885,1965,1746977.0,51
886,1965,1093474.0,52
887,1965,97952000.0,53
888,1965,10897644.0,93
889,1965,9417207.0,94
890,1965,6170727.0,77
891,1965,53444.0,224
892,1965,513840.0,56
893,1965,2087445.0,59
894,1965,1287315.0,145
895,1965,1700072.0,58
896,1965,18500.0,184
897,1965,11035224.0,117
898,1965,860220.0,146
899,1965,2971450.0,60
900,1965,331500.0,61
901,1965,2265919.0,57
902,1965,13381880.0,63
903,1965,23022.0,98
904,1965,5780453.0,62
905,1965,104566.0,200
906,1965,42737991.0,66
907,1965,18154.0,225
908,1965,1547982.0,182
909,1965,5726382.0,148
910,1965,318800.0,97
911,1965,24286878.0,150
912,1965,1134072.0,96
913,1965,7524154.0,149
914,1965,965621.0,205
915,1965,753000.0,65
916,1965,4089097.0,147
917,1965,9091016.0,64
918,1965,657887.0,151
919,1965,4053524.0,153
920,1965,49925799.0,67
921,1965,2084097.0,133
922,1965,3723168.0,68
923,1965,11232951.0,152
924,1965,5804.0,202
925,1965,2628400.0,69
926,1965,593808.0,155
927,1965,51841626.0,70
928,1965,1310556.0,156
929,1965,11781581.0,72
930,1965,32805538.0,73
931,1965,10563.0,222
932,1965,2222178.0,166
933,1965,31444950.0,74
934,1965,2594000.0,84
935,1965,8998595.0,99
936,1965,2143153.0,71
937,1965,64843.0,115
938,1965,19031576.0,101
939,1965,126745000.0,103
940,1965,3348631.0,189
941,1965,9712785.0,118
942,1965,3770874.0,160
943,1965,1886900.0,116
944,1965,151495.0,106
945,1965,2520576.0,171
946,1965,3179506.0,92
947,1965,17273.0,105
948,1965,3267593.0,215
949,1965,321069.0,119
950,1965,1649160.0,104
951,1965,7733853.0,108
952,1965,388317.0,172
953,1965,47500.0,170
954,1965,5368451.0,173
955,1965,1820396.0,177
956,1965,30940270.0,109
957,1965,2538295.0,176
958,1965,1897095.0,11
959,1965,77686.0,175
960,1965,928462.0,121
961,1965,4457282.0,122
962,1965,5548.0,226
963,1965,8829056.0,123
964,1965,45387091.0,111
965,1965,2680427.0,124
966,1965,10130096.0,125
967,1965,8018.0,206
968,1965,74677.0,178
969,1965,129789.0,168
970,1965,19187194.0,102
971,1965,3658024.0,154
972,1965,4447149.0,113
973,1966,59291.0,157
974,1966,9783147.0,161
975,1966,5787044.0,135
976,1966,1914573.0,190
977,1966,14546.0,134
978,1966,182509.0,187
979,1966,22403116.0,16
980,1966,2295496.0,36
981,1966,24122.0,158
982,1966,60615.0,136
983,1966,11651000.0,17
984,1966,7322066.0,13
985,1966,4708150.0,193
986,1966,3193378.0,208
987,1966,9527807.0,18
988,1966,2788642.0,89
989,1966,5242797.0,75
990,1966,60265259.0,197
991,1966,8258057.0,22
992,1966,199019.0,188
993,1966,3620849.0,39
994,1966,8696496.0,20
995,1966,108062.0,163
996,1966,51000.0,38
997,1966,4204065.0,164
998,1966,86979283.0,21
999,1966,238494.0,162
1000,1966,112597.0,198
1001,1966,262976.0,19
1002,1966,574855.0,165
1003,1966,1888853.0,76
1004,1966,20048000.0,23
1005,1966,5918002.0,107
1006,1966,9161649.0,43
1007,1966,5829580.0,82
1008,1966,18811407.0,25
1009,1966,219369.0,209
1010,1966,252238.0,210
1011,1966,1654619.0,26
1012,1966,8230450.0,85
1013,1966,9566.0,186
1014,1966,622566.0,27
1015,1966,9821040.0,88
1016,1966,114874.0,195
1017,1966,64728.0,199
1018,1966,4797381.0,28
1019,1966,3987090.0,86
1020,1966,12613389.0,114
1021,1966,5495761.0,90
1022,1966,1150264.0,219
1023,1966,32283194.0,29
1024,1966,1308597.0,30
1025,1966,25377645.0,130
1026,1966,4580869.0,31
1027,1966,482358.0,131
1028,1966,49817041.0,1
1029,1966,555748.0,132
1030,1966,8019658.0,5
1031,1966,3916780.0,140
1032,1966,301517.0,211
1033,1966,8613651.0,6
1034,1966,98692.0,139
1035,1966,4910790.0,7
1036,1966,81879.0,35
1037,1966,2474523.0,141
1038,1966,4310701.0,87
1039,1966,4352949.0,8
1040,1966,10178653.0,10
1041,1966,103561105.0,12
1042,1966,510992617.0,15
1043,1966,2888800.0,46
1044,1966,8553883.0,47
1045,1966,195570.0,48
1046,1966,2629000.0,49
1047,1966,1768803.0,51
1048,1966,1172770.0,52
1049,1966,98851000.0,53
1050,1966,11197568.0,93
1051,1966,9802605.0,94
1052,1966,6299230.0,77
1053,1966,54428.0,224
1054,1966,565463.0,56
1055,1966,2145646.0,59
1056,1966,1320315.0,145
1057,1966,1739831.0,58
1058,1966,18957.0,184
1059,1966,11299721.0,117
1060,1966,887841.0,146
1061,1966,3008050.0,60
1062,1966,333895.0,61
1063,1966,2283217.0,57
1064,1966,13738502.0,63
1065,1966,23198.0,98
1066,1966,5936461.0,62
1067,1966,108713.0,200
1068,1966,44180437.0,66
1069,1966,18794.0,225
1070,1966,1567707.0,182
1071,1966,5806572.0,148
1072,1966,315200.0,97
1073,1966,24854704.0,150
1074,1966,1165746.0,96
1075,1966,7689643.0,149
1076,1966,994697.0,205
1077,1966,768813.0,65
1078,1966,4190764.0,147
1079,1966,9340240.0,64
1080,1966,674818.0,151
1081,1966,4172501.0,153
1082,1966,51020296.0,67
1083,1966,2150003.0,133
1084,1966,3753012.0,68
1085,1966,11470199.0,152
1086,1966,6021.0,202
1087,1966,2675900.0,69
1088,1966,607538.0,155
1089,1966,53199414.0,70
1090,1966,1350462.0,156
1091,1966,12127990.0,72
1092,1966,33704749.0,73
